Names,TA,Mass,
20160126_CRM.csv,2206.094185,100.04,NA
20160126_Tank11.csv,2133.735133,99.98,NA
20160126_Tank12.csv,2146.085624,100.04,NA
20160126_Tank13.csv,2145.679293,100,NA
20160126_Tank14.csv,2133.158141,100.01,NA
20160126_Tank15.csv,2136.0337,99.98,NA
20160126_Tank16.csv,2133.178008,99.99,NA
20160126_Tank17.csv,2137.854972,100.44,NA
20160126_Tank18.csv,2136.282306,100.21,NA
20160126mass.csv,NA,NA,NA
