Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,2/22/2016 12:39:07 PM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 1/1",,,,
Measured Values,,"Scope 1/1, Sample 1/1",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,24.2,,19.7,,
26,0.0400,-48.0,0.0400,19.7,-72.2,
38,0.0800,-53.1,0.0400,19.7,-5.1,
42,0.1200,-53.2,0.0400,19.7,-0.1,
68,0.1600,-46.6,0.0400,19.7,6.6,
95,0.2000,-39.1,0.0400,19.7,7.5,
119,0.2400,-32.5,0.0400,19.6,6.6,
140,0.2800,-26.4,0.0400,19.6,6.1,
159,0.3200,-21.7,0.0400,19.7,4.7,
174,0.3600,-17.3,0.0400,19.6,4.4,
184,0.4000,-14.0,0.0400,19.6,3.3,
196,0.4400,-10.5,0.0400,19.7,3.5,
205,0.4800,-8.3,0.0400,19.7,2.2,
225,0.5200,-3.5,0.0400,19.7,4.8,
236,0.5600,-0.6,0.0400,19.6,2.9,
239,0.6000,-0.7,0.0400,19.6,-0.1,
244,0.6400,0.3,0.0400,19.6,1.0,
252,0.6800,3.4,0.0400,19.6,3.1,
258,0.7200,4.7,0.0400,19.6,1.3,
262,0.7600,6.2,0.0400,19.6,1.5,
278,0.8000,10.3,0.0400,19.6,4.1,
284,0.8400,12.1,0.0400,19.6,1.8,
289,0.8800,14.0,0.0400,19.6,1.9,
295,0.9200,15.6,0.0400,19.6,1.6,
302,0.9600,17.4,0.0400,19.7,1.8,
308,1.0000,19.2,0.0400,19.6,1.8,
313,1.0400,21.4,0.0400,19.6,2.2,
319,1.0800,23.1,0.0400,19.6,1.7,
324,1.1200,25.1,0.0400,19.6,2.0,
330,1.1600,26.6,0.0400,19.6,1.5,
336,1.2000,28.3,0.0400,19.6,1.7,
343,1.2400,30.6,0.0400,19.6,2.3,
348,1.2800,32.4,0.0400,19.6,1.8,
354,1.3200,34.2,0.0400,19.7,1.8,
359,1.3600,35.9,0.0400,19.6,1.7,
365,1.4000,38.1,0.0400,19.6,2.2,
370,1.4400,39.9,0.0400,19.6,1.8,
376,1.4800,41.9,0.0400,19.6,2.0,
381,1.5200,44.0,0.0400,19.6,2.1,
386,1.5600,47.0,0.0400,19.6,3.0,
391,1.6000,49.7,0.0400,19.6,2.7,
396,1.6400,53.5,0.0400,19.6,3.8,
400,1.6800,55.7,0.0400,19.6,2.2,
406,1.7200,57.3,0.0400,19.6,1.6,
411,1.7600,59.5,0.0400,19.6,2.2,
416,1.8000,62.5,0.0400,19.6,3.0,
421,1.8400,67.5,0.0400,19.6,5.0,
426,1.8800,71.1,0.0400,19.6,3.6,
430,1.9200,76.1,0.0400,19.7,5.0,
435,1.9600,80.2,0.0400,19.6,4.1,
440,2.0000,85.9,0.0400,19.6,5.7,
445,2.0400,91.0,0.0400,19.6,5.1,
450,2.0800,99.5,0.0400,19.6,8.5,
459,2.1200,107.5,0.0400,19.6,8.0,
483,2.1600,124.6,0.0400,19.6,17.1,
499,2.2000,140.0,0.0400,19.6,15.4,
509,2.2400,153.6,0.0400,19.6,13.6,324.73
520,2.2800,164.1,0.0400,19.6,10.5,267.90
525,2.3200,172.7,0.0400,19.6,8.6,191.19
530,2.3600,179.3,0.0400,19.6,6.6,144.58
534,2.4000,184.3,0.0400,19.7,5.0,111.32
660,2.4200,185.8,0.0200,19.6,1.5,100.33
664,2.4400,188.1,0.0200,19.6,2.3,91.32
669,2.4600,190.1,0.0200,19.6,2.0,87.29
673,2.4800,191.8,0.0200,19.6,1.7,84.45
