Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,2/22/2016 12:39:07 PM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 1/1",,,,
Measured Values,,"Scope 1/1, Sample 1/1",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,-26.8,,18.8,,
26,0.0400,-59.1,0.0400,18.8,-32.3,
29,0.0800,-59.8,0.0400,18.8,-0.7,
33,0.1200,-59.5,0.0400,18.8,0.3,
63,0.1600,-51.1,0.0400,18.8,8.4,
93,0.2000,-42.1,0.0400,18.8,9.0,
123,0.2400,-33.4,0.0400,18.8,8.7,
151,0.2800,-26.0,0.0400,18.8,7.4,
172,0.3200,-20.7,0.0400,18.8,5.3,
191,0.3600,-16.2,0.0400,18.8,4.5,
204,0.4000,-12.9,0.0400,18.8,3.3,
218,0.4400,-9.4,0.0400,18.8,3.5,
227,0.4800,-7.3,0.0400,18.8,2.1,
253,0.5200,-0.6,0.0400,18.8,6.7,
256,0.5600,-0.8,0.0400,18.8,-0.2,
261,0.6000,0.3,0.0400,18.8,1.1,
270,0.6400,3.5,0.0400,18.8,3.2,
276,0.6800,4.7,0.0400,18.8,1.2,
281,0.7200,5.7,0.0400,18.8,1.0,
310,0.7600,13.1,0.0400,18.9,7.4,
317,0.8000,14.8,0.0400,18.9,1.7,
323,0.8400,16.2,0.0400,18.9,1.4,
336,0.8800,19.0,0.0400,18.9,2.8,
348,0.9200,22.1,0.0400,18.9,3.1,
354,0.9600,23.6,0.0400,18.8,1.5,
366,1.0000,26.3,0.0400,18.9,2.7,
374,1.0400,28.9,0.0400,18.9,2.6,
381,1.0800,30.8,0.0400,18.9,1.9,
393,1.1200,33.3,0.0400,18.9,2.5,
401,1.1600,35.2,0.0400,18.9,1.9,
408,1.2000,37.3,0.0400,18.9,2.1,
413,1.2400,39.1,0.0400,18.9,1.8,
420,1.2800,41.8,0.0400,18.9,2.7,
429,1.3200,44.3,0.0400,18.9,2.5,
435,1.3600,46.5,0.0400,18.9,2.2,
442,1.4000,48.7,0.0400,18.9,2.2,
448,1.4400,51.4,0.0400,18.9,2.7,
453,1.4800,53.6,0.0400,18.9,2.2,
462,1.5200,56.1,0.0400,18.9,2.5,
467,1.5600,59.1,0.0400,18.9,3.0,
479,1.6000,62.1,0.0400,18.9,3.0,
484,1.6400,65.4,0.0400,18.9,3.3,
489,1.6800,67.9,0.0400,18.9,2.5,
495,1.7200,70.2,0.0400,18.9,2.3,
501,1.7600,73.2,0.0400,18.9,3.0,
512,1.8000,77.4,0.0400,18.9,4.2,
517,1.8400,82.4,0.0400,18.9,5.0,
522,1.8800,85.4,0.0400,18.9,3.0,
527,1.9200,90.9,0.0400,18.9,5.5,
532,1.9600,96.0,0.0400,18.9,5.1,
554,2.0000,102.9,0.0400,18.9,6.9,
573,2.0400,110.5,0.0400,18.9,7.6,
592,2.0800,118.8,0.0400,18.9,8.3,
598,2.1200,127.2,0.0400,18.9,8.4,
616,2.1600,139.0,0.0400,18.9,11.8,
630,2.2000,150.1,0.0400,18.9,11.1,257.68
635,2.2400,160.6,0.0400,18.9,10.5,237.40
645,2.2800,167.9,0.0400,18.9,7.3,200.71
655,2.3200,174.6,0.0400,18.9,6.7,156.62
659,2.3600,180.7,0.0400,18.9,6.1,125.91
784,2.3800,183.1,0.0200,18.9,2.4,113.90
789,2.4000,184.9,0.0200,18.9,1.8,107.20
796,2.4200,186.9,0.0200,18.9,2.0,95.46
800,2.4400,188.5,0.0200,18.9,1.6,89.24
805,2.4600,191.1,0.0200,18.9,2.6,89.52
