Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,2/22/2016 12:39:07 PM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 1/1",,,,
Measured Values,,"Scope 1/1, Sample 1/1",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,39.2,,22.4,,
26,0.0400,-31.3,0.0400,22.4,-70.5,
56,0.0800,-50.1,0.0400,22.4,-18.8,
59,0.1200,-50.5,0.0400,22.4,-0.4,
62,0.1600,-50.4,0.0400,22.4,0.1,
92,0.2000,-42.1,0.0400,22.4,8.3,
115,0.2400,-35.7,0.0400,22.4,6.4,
137,0.2800,-29.9,0.0400,22.4,5.8,
157,0.3200,-24.8,0.0400,22.4,5.1,
172,0.3600,-20.9,0.0400,22.4,3.9,
189,0.4000,-16.9,0.0400,22.4,4.0,
202,0.4400,-13.9,0.0400,22.4,3.0,
212,0.4800,-11.5,0.0400,22.4,2.4,
220,0.5200,-9.8,0.0400,22.4,1.7,
225,0.5600,-7.8,0.0400,22.4,2.0,
242,0.6000,-2.9,0.0400,22.4,4.9,
251,0.6400,-0.6,0.0400,22.4,2.3,
255,0.6800,-0.5,0.0400,22.4,0.1,
258,0.7200,0.1,0.0400,22.4,0.6,
266,0.7600,2.8,0.0400,22.4,2.7,
271,0.8000,4.2,0.0400,22.4,1.4,
275,0.8400,5.1,0.0400,22.4,0.9,
278,0.8800,5.9,0.0400,22.4,0.8,
298,0.9200,10.8,0.0400,22.4,4.9,
303,0.9600,12.3,0.0400,22.4,1.5,
310,1.0000,14.0,0.0400,22.4,1.7,
316,1.0400,15.3,0.0400,22.4,1.3,
321,1.0800,17.2,0.0400,22.4,1.9,
327,1.1200,18.4,0.0400,22.4,1.2,
333,1.1600,20.0,0.0400,22.4,1.6,
341,1.2000,21.7,0.0400,22.4,1.7,
345,1.2400,24.6,0.0400,22.4,2.9,
350,1.2800,26.2,0.0400,22.4,1.6,
355,1.3200,28.4,0.0400,22.4,2.2,
360,1.3600,29.7,0.0400,22.4,1.3,
365,1.4000,31.9,0.0400,22.4,2.2,
370,1.4400,33.5,0.0400,22.4,1.6,
376,1.4800,35.7,0.0400,22.4,2.2,
383,1.5200,37.8,0.0400,22.4,2.1,
389,1.5600,39.8,0.0400,22.4,2.0,
394,1.6000,42.1,0.0400,22.4,2.3,
400,1.6400,43.9,0.0400,22.4,1.8,
413,1.6800,47.2,0.0400,22.4,3.3,
418,1.7200,50.9,0.0400,22.4,3.7,
423,1.7600,52.8,0.0400,22.4,1.9,
427,1.8000,55.8,0.0400,22.4,3.0,
432,1.8400,60.6,0.0400,22.4,4.8,
436,1.8800,62.7,0.0400,22.4,2.1,
444,1.9200,65.8,0.0400,22.4,3.1,
455,1.9600,70.8,0.0400,22.4,5.0,
461,2.0000,75.7,0.0400,22.4,4.9,
466,2.0400,81.9,0.0400,22.4,6.2,
470,2.0800,93.4,0.0400,22.4,11.5,
500,2.1200,103.5,0.0400,22.4,10.1,
531,2.1600,119.8,0.0400,22.4,16.3,
556,2.2000,137.3,0.0400,22.4,17.5,
576,2.2400,152.9,0.0400,22.4,15.6,345.31
588,2.2800,164.1,0.0400,22.4,11.2,286.94
594,2.3200,172.9,0.0400,22.4,8.8,206.29
601,2.3600,179.4,0.0400,22.4,6.5,148.67
609,2.4000,184.3,0.0400,22.4,4.9,115.46
734,2.4200,187.5,0.0200,22.4,3.2,108.14
738,2.4400,189.4,0.0200,22.4,1.9,100.59
742,2.4600,191.4,0.0200,22.4,2.0,94.48
749,2.4800,192.9,0.0200,22.4,1.5,87.07
