Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,2/22/2016 12:39:07 PM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 1/5",,,,
Measured Values,,"Scope 1/1, Sample 1/5",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,70.1,,24.9,,
28,0.0400,15.4,0.0400,24.9,-54.7,
58,0.0800,-11.2,0.0400,24.9,-26.6,
80,0.1200,-17.9,0.0400,24.9,-6.7,
83,0.1600,-18.4,0.0400,24.8,-0.5,
86,0.2000,-18.3,0.0400,24.8,0.1,
103,0.2400,-14.5,0.0400,24.8,3.8,
114,0.2800,-11.8,0.0400,24.8,2.7,
123,0.3200,-9.6,0.0400,24.8,2.2,
130,0.3600,-8.1,0.0400,24.8,1.5,
148,0.4000,-3.1,0.0400,24.8,5.0,
156,0.4400,-0.9,0.0400,24.8,2.2,
159,0.4800,-0.5,0.0400,24.8,0.4,
165,0.5200,2.2,0.0400,24.8,2.7,
170,0.5600,3.9,0.0400,24.8,1.7,
174,0.6000,4.7,0.0400,24.8,0.8,
194,0.6400,9.8,0.0400,24.7,5.1,
199,0.6800,11.3,0.0400,24.7,1.5,
206,0.7200,12.9,0.0400,24.7,1.6,
212,0.7600,14.3,0.0400,24.7,1.4,
218,0.8000,16.2,0.0400,24.7,1.9,
224,0.8400,17.4,0.0400,24.7,1.2,
230,0.8800,19.7,0.0400,24.7,2.3,
235,0.9200,21.3,0.0400,24.7,1.6,
243,0.9600,23.9,0.0400,24.7,2.6,
249,1.0000,25.2,0.0400,24.7,1.3,
256,1.0400,26.8,0.0400,24.7,1.6,
261,1.0800,29.8,0.0400,24.7,3.0,
266,1.1200,33.1,0.0400,24.7,3.3,
270,1.1600,35.2,0.0400,24.7,2.1,
275,1.2000,36.7,0.0400,24.7,1.5,
279,1.2400,39.5,0.0400,24.7,2.8,
284,1.2800,41.2,0.0400,24.7,1.7,
288,1.3200,42.5,0.0400,24.7,1.3,
293,1.3600,44.9,0.0400,24.6,2.4,
298,1.4000,46.9,0.0400,24.7,2.0,
303,1.4400,48.8,0.0400,24.7,1.9,
313,1.4800,51.3,0.0400,24.6,2.5,
318,1.5200,54.6,0.0400,24.6,3.3,
322,1.5600,60.1,0.0400,24.6,5.5,
326,1.6000,61.8,0.0400,24.6,1.7,
331,1.6400,63.9,0.0400,24.6,2.1,
335,1.6800,68.1,0.0400,24.6,4.2,
339,1.7200,72.2,0.0400,24.6,4.1,
344,1.7600,73.7,0.0400,24.6,1.5,
349,1.8000,76.2,0.0400,24.6,2.5,
353,1.8400,85.2,0.0400,24.6,9.0,
357,1.8800,92.7,0.0400,24.6,7.5,
361,1.9200,101.5,0.0400,24.6,8.8,
365,1.9600,102.5,0.0400,24.6,1.0,
370,2.0000,107.9,0.0400,24.6,5.4,
374,2.0400,115.9,0.0400,24.6,8.0,
404,2.0800,134.0,0.0400,24.6,18.1,
419,2.1200,147.3,0.0400,24.6,13.3,344.29
432,2.1600,159.3,0.0400,24.5,12.0,306.18
436,2.2000,169.7,0.0400,24.5,10.4,236.33
440,2.2400,176.8,0.0400,24.5,7.1,162.61
445,2.2800,182.1,0.0400,24.5,5.3,128.01
574,2.3000,184.1,0.0200,24.4,2.0,109.57
580,2.3200,186.4,0.0200,24.4,2.3,99.96
588,2.3400,188.7,0.0200,24.4,2.3,102.36
594,2.3600,190.5,0.0200,24.4,1.8,103.28
597,2.3800,192.5,0.0200,24.4,2.0,97.20
601,2.4000,194.9,0.0200,24.4,2.4,86.03
605,2.4200,196.6,0.0200,24.4,1.7,79.21
