Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,2/22/2016 12:39:07 PM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 5/9",,,,
Measured Values,,"Scope 1/1, Sample 5/9",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,64.8,,23.7,,
28,0.0400,-14.1,0.0400,23.7,-78.9,
58,0.0800,-42.1,0.0400,23.7,-28.0,
61,0.1200,-43.1,0.0400,23.7,-1.0,
64,0.1600,-43.1,0.0400,23.7,0.0,
92,0.2000,-37.2,0.0400,23.7,5.9,
116,0.2400,-30.4,0.0400,23.7,6.8,
138,0.2800,-24.9,0.0400,23.6,5.5,
157,0.3200,-19.9,0.0400,23.7,5.0,
173,0.3600,-15.7,0.0400,23.6,4.2,
184,0.4000,-12.1,0.0400,23.6,3.6,
194,0.4400,-9.6,0.0400,23.6,2.5,
201,0.4800,-7.9,0.0400,23.6,1.7,
219,0.5200,-2.5,0.0400,23.6,5.4,
227,0.5600,-0.5,0.0400,23.6,2.0,
230,0.6000,-0.7,0.0400,23.6,-0.2,
240,0.6400,2.0,0.0400,23.6,2.7,
247,0.6800,3.3,0.0400,23.6,1.3,
251,0.7200,4.7,0.0400,23.6,1.4,
255,0.7600,5.7,0.0400,23.6,1.0,
277,0.8000,11.1,0.0400,23.6,5.4,
282,0.8400,13.4,0.0400,23.6,2.3,
287,0.8800,15.1,0.0400,23.6,1.7,
292,0.9200,16.8,0.0400,23.6,1.7,
297,0.9600,18.1,0.0400,23.6,1.3,
301,1.0000,21.2,0.0400,23.6,3.1,
306,1.0400,23.3,0.0400,23.6,2.1,
311,1.0800,24.6,0.0400,23.6,1.3,
317,1.1200,26.3,0.0400,23.6,1.7,
322,1.1600,28.6,0.0400,23.6,2.3,
327,1.2000,31.1,0.0400,23.6,2.5,
331,1.2400,32.3,0.0400,23.6,1.2,
339,1.2800,34.3,0.0400,23.6,2.0,
344,1.3200,39.2,0.0400,23.6,4.9,
348,1.3600,40.9,0.0400,23.6,1.7,
352,1.4000,43.3,0.0400,23.6,2.4,
356,1.4400,44.3,0.0400,23.6,1.0,
361,1.4800,47.3,0.0400,23.6,3.0,
365,1.5200,49.1,0.0400,23.6,1.8,
370,1.5600,50.6,0.0400,23.6,1.5,
379,1.6000,52.8,0.0400,23.6,2.2,
386,1.6400,55.5,0.0400,23.6,2.7,
391,1.6800,59.1,0.0400,23.6,3.6,
396,1.7200,62.6,0.0400,23.6,3.5,
401,1.7600,67.0,0.0400,23.6,4.4,
405,1.8000,74.1,0.0400,23.6,7.1,
409,1.8400,78.2,0.0400,23.6,4.1,
413,1.8800,83.6,0.0400,23.6,5.4,
417,1.9200,84.8,0.0400,23.6,1.2,
424,1.9600,88.6,0.0400,23.6,3.8,
454,2.0000,99.4,0.0400,23.6,10.8,
476,2.0400,109.6,0.0400,23.6,10.2,
494,2.0800,121.7,0.0400,23.5,12.1,
516,2.1200,137.1,0.0400,23.5,15.4,
525,2.1600,151.3,0.0400,23.6,14.2,324.16
534,2.2000,163.7,0.0400,23.5,12.4,286.74
541,2.2400,172.8,0.0400,23.5,9.1,226.48
547,2.2800,179.7,0.0400,23.5,6.9,166.37
552,2.3200,185.6,0.0400,23.5,5.9,127.30
678,2.3400,188.1,0.0200,23.5,2.5,113.40
683,2.3600,190.4,0.0200,23.5,2.3,106.46
688,2.3800,192.3,0.0200,23.5,1.9,99.97
693,2.4000,194.5,0.0200,23.5,2.2,92.65
698,2.4200,195.7,0.0200,23.5,1.2,87.56
701,2.4400,197.9,0.0200,23.5,2.2,81.26
