Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,2/22/2016 12:39:07 PM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 9/9",,,,
Measured Values,,"Scope 1/1, Sample 9/9",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,61.2,,23.2,,
28,0.0400,-21.3,0.0400,23.2,-82.5,
58,0.0800,-47.4,0.0400,23.2,-26.1,
61,0.1200,-48.2,0.0400,23.2,-0.8,
65,0.1600,-48.1,0.0400,23.2,0.1,
93,0.2000,-41.5,0.0400,23.2,6.6,
118,0.2400,-34.6,0.0400,23.2,6.9,
141,0.2800,-28.3,0.0400,23.2,6.3,
163,0.3200,-22.7,0.0400,23.2,5.6,
181,0.3600,-18.2,0.0400,23.2,4.5,
196,0.4000,-14.5,0.0400,23.2,3.7,
210,0.4400,-11.1,0.0400,23.2,3.4,
218,0.4800,-9.2,0.0400,23.2,1.9,
239,0.5200,-3.9,0.0400,23.2,5.3,
249,0.5600,-1.8,0.0400,23.2,2.1,
254,0.6000,-0.5,0.0400,23.2,1.3,
257,0.6400,-0.5,0.0400,23.2,0.0,
264,0.6800,2.0,0.0400,23.2,2.5,
270,0.7200,3.5,0.0400,23.2,1.5,
274,0.7600,5.7,0.0400,23.2,2.2,
295,0.8000,10.6,0.0400,23.2,4.9,
300,0.8400,11.9,0.0400,23.2,1.3,
308,0.8800,13.5,0.0400,23.2,1.6,
314,0.9200,15.0,0.0400,23.2,1.5,
320,0.9600,16.3,0.0400,23.2,1.3,
326,1.0000,17.9,0.0400,23.2,1.6,
334,1.0400,19.6,0.0400,23.2,1.7,
340,1.0800,21.3,0.0400,23.2,1.7,
347,1.1200,23.1,0.0400,23.2,1.8,
354,1.1600,25.7,0.0400,23.2,2.6,
359,1.2000,27.9,0.0400,23.2,2.2,
365,1.2400,29.8,0.0400,23.2,1.9,
370,1.2800,32.2,0.0400,23.2,2.4,
375,1.3200,34.3,0.0400,23.2,2.1,
381,1.3600,36.3,0.0400,23.2,2.0,
387,1.4000,38.7,0.0400,23.2,2.4,
392,1.4400,41.4,0.0400,23.2,2.7,
399,1.4800,43.4,0.0400,23.2,2.0,
408,1.5200,46.0,0.0400,23.2,2.6,
416,1.5600,48.2,0.0400,23.2,2.2,
422,1.6000,51.5,0.0400,23.2,3.3,
427,1.6400,54.5,0.0400,23.2,3.0,
435,1.6800,57.0,0.0400,23.2,2.5,
444,1.7200,60.0,0.0400,23.2,3.0,
456,1.7600,63.8,0.0400,23.2,3.8,
469,1.8000,67.9,0.0400,23.2,4.1,
474,1.8400,73.8,0.0400,23.2,5.9,
481,1.8800,76.7,0.0400,23.2,2.9,
486,1.9200,82.8,0.0400,23.2,6.1,
501,1.9600,89.3,0.0400,23.2,6.5,
517,2.0000,98.3,0.0400,23.2,9.0,
542,2.0400,109.6,0.0400,23.2,11.3,
564,2.0800,123.7,0.0400,23.2,14.1,
586,2.1200,140.5,0.0400,23.2,16.8,366.26
597,2.1600,154.8,0.0400,23.2,14.3,339.45
607,2.2000,166.3,0.0400,23.2,11.5,283.15
613,2.2400,174.8,0.0400,23.2,8.5,212.92
618,2.2800,182.6,0.0400,23.2,7.8,152.37
743,2.3000,184.9,0.0200,23.2,2.3,131.68
747,2.3200,187.2,0.0200,23.2,2.3,115.49
753,2.3400,189.4,0.0200,23.2,2.2,102.46
758,2.3600,191.4,0.0200,23.2,2.0,92.46
763,2.3800,193.2,0.0200,23.2,1.8,94.91
768,2.4000,195.1,0.0200,23.2,1.9,88.41
772,2.4200,196.8,0.0200,23.2,1.7,82.14
