Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,2/22/2016 12:39:07 PM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 4/9",,,,
Measured Values,,"Scope 1/1, Sample 4/9",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,75.0,,23.8,,
28,0.0400,14.6,0.0400,23.8,-60.4,
58,0.0800,-14.9,0.0400,23.8,-29.5,
83,0.1200,-22.9,0.0400,23.8,-8.0,
87,0.1600,-23.3,0.0400,23.8,-0.4,
91,0.2000,-22.9,0.0400,23.8,0.4,
114,0.2400,-17.0,0.0400,23.8,5.9,
126,0.2800,-13.6,0.0400,23.8,3.4,
138,0.3200,-10.5,0.0400,23.8,3.1,
146,0.3600,-8.8,0.0400,23.8,1.7,
165,0.4000,-3.7,0.0400,23.8,5.1,
174,0.4400,-1.4,0.0400,23.8,2.3,
178,0.4800,-0.6,0.0400,23.8,0.8,
188,0.5200,2.0,0.0400,23.8,2.6,
192,0.5600,3.2,0.0400,23.8,1.2,
197,0.6000,4.5,0.0400,23.8,1.3,
200,0.6400,5.1,0.0400,23.8,0.6,
204,0.6800,5.9,0.0400,23.7,0.8,
222,0.7200,11.2,0.0400,23.7,5.3,
230,0.7600,13.4,0.0400,23.8,2.2,
235,0.8000,14.8,0.0400,23.7,1.4,
241,0.8400,16.8,0.0400,23.7,2.0,
246,0.8800,18.1,0.0400,23.7,1.3,
253,0.9200,19.8,0.0400,23.7,1.7,
260,0.9600,21.3,0.0400,23.7,1.5,
269,1.0000,23.2,0.0400,23.7,1.9,
274,1.0400,25.2,0.0400,23.7,2.0,
280,1.0800,26.7,0.0400,23.7,1.5,
287,1.1200,28.5,0.0400,23.7,1.8,
293,1.1600,30.7,0.0400,23.7,2.2,
298,1.2000,32.6,0.0400,23.7,1.9,
306,1.2400,34.4,0.0400,23.7,1.8,
311,1.2800,37.4,0.0400,23.7,3.0,
316,1.3200,38.7,0.0400,23.7,1.3,
320,1.3600,42.1,0.0400,23.7,3.4,
325,1.4000,43.2,0.0400,23.7,1.1,
331,1.4400,44.9,0.0400,23.7,1.7,
337,1.4800,47.7,0.0400,23.7,2.8,
341,1.5200,50.6,0.0400,23.7,2.9,
346,1.5600,54.1,0.0400,23.7,3.5,
350,1.6000,56.1,0.0400,23.7,2.0,
354,1.6400,58.3,0.0400,23.7,2.2,
360,1.6800,59.9,0.0400,23.7,1.6,
374,1.7200,63.5,0.0400,23.7,3.6,
386,1.7600,67.2,0.0400,23.7,3.7,
392,1.8000,70.5,0.0400,23.7,3.3,
402,1.8400,74.2,0.0400,23.7,3.7,
410,1.8800,78.9,0.0400,23.7,4.7,
426,1.9200,84.5,0.0400,23.7,5.6,
435,1.9600,90.6,0.0400,23.7,6.1,
455,2.0000,98.6,0.0400,23.7,8.0,
463,2.0400,107.1,0.0400,23.7,8.5,
485,2.0800,120.7,0.0400,23.7,13.6,
506,2.1200,136.8,0.0400,23.7,16.1,360.03
523,2.1600,152.3,0.0400,23.7,15.5,345.67
530,2.2000,163.8,0.0400,23.7,11.5,296.26
538,2.2400,172.8,0.0400,23.7,9.0,223.37
544,2.2800,180.1,0.0400,23.7,7.3,163.74
670,2.3000,183.2,0.0200,23.6,3.1,141.14
675,2.3200,185.8,0.0200,23.6,2.6,129.90
680,2.3400,188.5,0.0200,23.6,2.7,117.27
684,2.3600,190.8,0.0200,23.6,2.3,103.99
688,2.3800,192.8,0.0200,23.6,2.0,91.66
693,2.4000,194.2,0.0200,23.6,1.4,85.84
697,2.4200,196.0,0.0200,23.6,1.8,81.31
