Names,TA,Mass,
20160202_CRM.csv,2161.810587,100.16,NA
20160202_Tank10.csv,2105.592911,99.23,NA
20160202_Tank11.csv,2121.034642,99.47,NA
20160202_Tank12.csv,2123.232229,99.94,NA
20160202_Tank13.csv,2124.947107,99.43,NA
20160202_Tank14.csv,2121.430048,99.37,NA
20160202_Tank15.csv,2123.497572,99.22,NA
20160202_Tank16.csv,2117.167617,100.01,NA
20160202_Tank17.csv,2121.051494,100.84,NA
20160202_Tank18.csv,2116.757929,99.76,NA
20160202mass.csv,NA,NA,NA
TA 20160202 .csv,NA,NA,NA
