Site Name ,TANKS
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,6384


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

1,28/06/2016 , 10:15:00,1005,1005
2,28/06/2016 , 10:30:00,1093,1093
3,28/06/2016 , 10:45:00,1261,1261
4,28/06/2016 , 11:00:00,1323,1323
5,28/06/2016 , 11:15:00,2119,2119
6,28/06/2016 , 11:30:00,2261,2261
7,28/06/2016 , 11:45:00,1943,1943
8,28/06/2016 , 12:00:00,1910,1910
9,28/06/2016 , 12:15:00,1515,1515
10,28/06/2016 , 12:30:00,2812,2812
11,28/06/2016 , 12:45:00,6114,6114
12,28/06/2016 , 13:00:00,1971,1971
13,28/06/2016 , 13:15:00,1520,1520
14,28/06/2016 , 13:30:00,1227,1227
15,28/06/2016 , 13:45:00,1285,1285
16,28/06/2016 , 14:00:00,1440,1440
17,28/06/2016 , 14:15:00,1553,1553
18,28/06/2016 , 14:30:00,2450,2450
19,28/06/2016 , 14:45:00,1390,1390
20,28/06/2016 , 15:00:00,976,976
21,28/06/2016 , 15:15:00,698,698
22,28/06/2016 , 15:30:00,2183,2183
23,28/06/2016 , 15:45:00,2088,2088
24,28/06/2016 , 16:00:00,2289,2289
25,28/06/2016 , 16:15:00,1306,1306
26,28/06/2016 , 16:30:00,1079,1079
27,28/06/2016 , 16:45:00,1191,1191
28,28/06/2016 , 17:00:00,4016,4016
29,28/06/2016 , 17:15:00,2100,2100
30,28/06/2016 , 17:30:00,1275,1275
31,28/06/2016 , 17:45:00,924,924
32,28/06/2016 , 18:00:00,772,772
33,28/06/2016 , 18:15:00,523,523
34,28/06/2016 , 18:30:00,354,354
35,28/06/2016 , 18:45:00,223,223
36,28/06/2016 , 19:00:00,110,110
37,28/06/2016 , 19:15:00,35,35
38,28/06/2016 , 19:30:00,11,11
39,28/06/2016 , 19:45:00,0,0
40,28/06/2016 , 20:00:00,0,0
41,28/06/2016 , 20:15:00,0,0
42,28/06/2016 , 20:30:00,0,0
43,28/06/2016 , 20:45:00,0,0
44,28/06/2016 , 21:00:00,0,0
45,28/06/2016 , 21:15:00,0,0
46,28/06/2016 , 21:30:00,0,0
47,28/06/2016 , 21:45:00,0,0
48,28/06/2016 , 22:00:00,0,0
49,28/06/2016 , 22:15:00,0,0
50,28/06/2016 , 22:30:00,0,0
51,28/06/2016 , 22:45:00,0,0
52,28/06/2016 , 23:00:00,0,0
53,28/06/2016 , 23:15:00,0,0
54,28/06/2016 , 23:30:00,0,0
55,28/06/2016 , 23:45:00,0,0
56,28/06/2016 , 24:00:00,0,0
57,29/06/2016 , 00:15:00,0,0
58,29/06/2016 , 00:30:00,0,0
59,29/06/2016 , 00:45:00,0,0
60,29/06/2016 , 01:00:00,0,0
61,29/06/2016 , 01:15:00,0,0
62,29/06/2016 , 01:30:00,0,0
63,29/06/2016 , 01:45:00,0,0
64,29/06/2016 , 02:00:00,0,0
65,29/06/2016 , 02:15:00,0,0
66,29/06/2016 , 02:30:00,0,0
67,29/06/2016 , 02:45:00,0,0
68,29/06/2016 , 03:00:00,0,0
69,29/06/2016 , 03:15:00,0,0
70,29/06/2016 , 03:30:00,0,0
71,29/06/2016 , 03:45:00,0,0
72,29/06/2016 , 04:00:00,0,0
73,29/06/2016 , 04:15:00,0,0
74,29/06/2016 , 04:30:00,0,0
75,29/06/2016 , 04:45:00,0,0
76,29/06/2016 , 05:00:00,0,0
77,29/06/2016 , 05:15:00,0,0
78,29/06/2016 , 05:30:00,0,0
79,29/06/2016 , 05:45:00,0,0
80,29/06/2016 , 06:00:00,7,7
81,29/06/2016 , 06:15:00,44,44
82,29/06/2016 , 06:30:00,95,95
83,29/06/2016 , 06:45:00,215,215
84,29/06/2016 , 07:00:00,281,281
85,29/06/2016 , 07:15:00,277,277
86,29/06/2016 , 07:30:00,684,684
87,29/06/2016 , 07:45:00,567,567
88,29/06/2016 , 08:00:00,634,634
89,29/06/2016 , 08:15:00,642,642
90,29/06/2016 , 08:30:00,768,768
91,29/06/2016 , 08:45:00,728,728
92,29/06/2016 , 09:00:00,919,919
93,29/06/2016 , 09:15:00,1317,1317
94,29/06/2016 , 09:30:00,1159,1159
95,29/06/2016 , 09:45:00,1225,1225
96,29/06/2016 , 10:00:00,24,24
