Site Name ,TANKS
Site Number ,3
Logger ,Integrating Light Sensor
Logger Serial Number ,4806


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

1,28/06/2016 , 09:15:00,2584,2584
2,28/06/2016 , 09:30:00,3250,3250
3,28/06/2016 , 09:45:00,2645,2645
4,28/06/2016 , 10:00:00,1429,1429
5,28/06/2016 , 10:15:00,2046,2046
6,28/06/2016 , 10:30:00,3023,3023
7,28/06/2016 , 10:45:00,2524,2524
8,28/06/2016 , 11:00:00,2661,2661
9,28/06/2016 , 11:15:00,10964,10964
10,28/06/2016 , 11:30:00,10638,10638
11,28/06/2016 , 11:45:00,7741,7741
12,28/06/2016 , 12:00:00,6640,6640
13,28/06/2016 , 12:15:00,3554,3554
14,28/06/2016 , 12:30:00,6740,6740
15,28/06/2016 , 12:45:00,9729,9729
16,28/06/2016 , 13:00:00,2627,2627
17,28/06/2016 , 13:15:00,2180,2180
18,28/06/2016 , 13:30:00,1752,1752
19,28/06/2016 , 13:45:00,1819,1819
20,28/06/2016 , 14:00:00,1774,1774
21,28/06/2016 , 14:15:00,2239,2239
22,28/06/2016 , 14:30:00,3757,3757
23,28/06/2016 , 14:45:00,2091,2091
24,28/06/2016 , 15:00:00,1397,1397
25,28/06/2016 , 15:15:00,992,992
26,28/06/2016 , 15:30:00,2841,2841
27,28/06/2016 , 15:45:00,2774,2774
28,28/06/2016 , 16:00:00,4554,4554
29,28/06/2016 , 16:15:00,2622,2622
30,28/06/2016 , 16:30:00,1290,1290
31,28/06/2016 , 16:45:00,1135,1135
32,28/06/2016 , 17:00:00,1471,1471
33,28/06/2016 , 17:15:00,765,765
34,28/06/2016 , 17:30:00,847,847
35,28/06/2016 , 17:45:00,797,797
36,28/06/2016 , 18:00:00,912,912
37,28/06/2016 , 18:15:00,592,592
38,28/06/2016 , 18:30:00,417,417
39,28/06/2016 , 18:45:00,271,271
40,28/06/2016 , 19:00:00,75,75
41,28/06/2016 , 19:15:00,5,5
42,28/06/2016 , 19:30:00,0,0
43,28/06/2016 , 19:45:00,0,0
44,28/06/2016 , 20:00:00,0,0
45,28/06/2016 , 20:15:00,0,0
46,28/06/2016 , 20:30:00,0,0
47,28/06/2016 , 20:45:00,0,0
48,28/06/2016 , 21:00:00,0,0
49,28/06/2016 , 21:15:00,0,0
50,28/06/2016 , 21:30:00,0,0
51,28/06/2016 , 21:45:00,0,0
52,28/06/2016 , 22:00:00,0,0
53,28/06/2016 , 22:15:00,0,0
54,28/06/2016 , 22:30:00,0,0
55,28/06/2016 , 22:45:00,0,0
56,28/06/2016 , 23:00:00,0,0
57,28/06/2016 , 23:15:00,0,0
58,28/06/2016 , 23:30:00,0,0
59,28/06/2016 , 23:45:00,0,0
60,28/06/2016 , 24:00:00,0,0
61,29/06/2016 , 00:15:00,0,0
62,29/06/2016 , 00:30:00,0,0
63,29/06/2016 , 00:45:00,0,0
64,29/06/2016 , 01:00:00,0,0
65,29/06/2016 , 01:15:00,0,0
66,29/06/2016 , 01:30:00,0,0
67,29/06/2016 , 01:45:00,0,0
68,29/06/2016 , 02:00:00,0,0
69,29/06/2016 , 02:15:00,0,0
70,29/06/2016 , 02:30:00,0,0
71,29/06/2016 , 02:45:00,0,0
72,29/06/2016 , 03:00:00,0,0
73,29/06/2016 , 03:15:00,0,0
74,29/06/2016 , 03:30:00,0,0
75,29/06/2016 , 03:45:00,0,0
76,29/06/2016 , 04:00:00,0,0
77,29/06/2016 , 04:15:00,0,0
78,29/06/2016 , 04:30:00,0,0
79,29/06/2016 , 04:45:00,0,0
80,29/06/2016 , 05:00:00,0,0
81,29/06/2016 , 05:15:00,0,0
82,29/06/2016 , 05:30:00,0,0
83,29/06/2016 , 05:45:00,0,0
84,29/06/2016 , 06:00:00,0,0
85,29/06/2016 , 06:15:00,0,0
86,29/06/2016 , 06:30:00,18,18
87,29/06/2016 , 06:45:00,229,229
88,29/06/2016 , 07:00:00,397,397
89,29/06/2016 , 07:15:00,354,354
90,29/06/2016 , 07:30:00,1079,1079
91,29/06/2016 , 07:45:00,808,808
92,29/06/2016 , 08:00:00,1135,1135
93,29/06/2016 , 08:15:00,1255,1255
94,29/06/2016 , 08:30:00,2066,2066
95,29/06/2016 , 08:45:00,2747,2747
96,29/06/2016 , 09:00:00,3605,3605
97,29/06/2016 , 09:15:00,3677,3677
98,29/06/2016 , 09:30:00,3308,3308
99,29/06/2016 , 09:45:00,3691,3691
