Date,pH.10,pH.11,pH.12,pH.13,pH.14,pH.15,pH.16,pH.17,pH.18
2/12/2016 16:15,8.03,7.98,7.99,8.04,8.04,8.01,7.8,7.97,7.97
2/12/2016 16:30,8.03,7.98,7.99,8.04,8.04,8.01,7.8,7.97,7.97
2/12/2016 16:45,8.03,7.97,7.99,8.04,8.04,8.01,7.77,7.97,7.97
2/12/2016 17:00,8.03,7.97,7.98,8.04,8.04,8.01,7.77,7.97,7.97
2/12/2016 17:15,8.01,7.96,7.98,8.04,8.03,8.01,7.78,7.97,7.97
2/12/2016 17:30,8.01,7.96,7.98,8.04,8.03,8.01,7.78,7.97,7.96
2/12/2016 17:45,8.01,7.95,7.98,8.04,8.03,8.01,7.76,7.97,7.96
2/12/2016 18:00,8,7.95,7.97,8.03,8.03,8.01,7.76,7.97,7.96
2/12/2016 18:15,8,7.94,7.97,8.03,8.03,8.01,7.76,7.97,7.96
2/12/2016 18:30,8,7.94,7.97,8.03,8.03,8.01,7.76,7.97,7.95
2/12/2016 18:45,7.99,7.93,7.97,8.03,8.03,8.01,7.74,7.96,7.95
2/12/2016 19:00,7.99,7.93,7.97,8.03,8.03,8.01,7.74,7.96,7.95
2/12/2016 19:15,7.99,7.93,7.97,8.03,8.03,8.01,7.75,7.96,7.95
2/12/2016 19:30,7.99,7.91,7.97,8.03,8.03,8.01,7.74,7.96,7.93
2/12/2016 19:45,7.98,7.91,7.96,8.03,8.02,8.01,7.74,7.96,7.93
2/12/2016 20:00,7.98,7.9,7.96,8.03,8.02,8.01,7.74,7.96,7.93
2/12/2016 20:15,7.98,7.9,7.96,8.03,8.02,8,7.74,7.96,7.93
2/12/2016 20:30,7.98,7.9,7.96,8.03,8.02,8,7.74,7.95,7.93
2/12/2016 20:45,7.98,7.89,7.96,8.02,8.02,8,7.72,7.95,7.92
2/12/2016 21:00,7.98,7.89,7.96,8.02,8.02,8,7.72,7.95,7.92
2/12/2016 21:15,7.97,7.89,7.97,8.02,8.02,8,7.72,7.95,7.92
2/12/2016 21:30,7.97,7.88,7.96,8.02,8.01,8,7.73,7.95,7.92
2/12/2016 21:45,7.97,7.88,7.96,8.02,8.01,8,7.72,7.95,7.92
2/12/2016 22:00,7.97,7.88,7.96,8.02,8.01,8,7.72,7.95,7.92
2/12/2016 22:15,7.97,7.87,7.96,8.02,8.01,8,7.72,7.93,7.92
2/12/2016 22:30,7.97,7.87,7.96,8.02,8.01,8,7.71,7.93,7.91
2/12/2016 22:45,7.97,7.87,7.96,8.02,8.01,7.99,7.71,7.93,7.91
2/12/2016 23:00,7.96,7.86,7.95,8.02,8.01,7.99,7.72,7.93,7.91
2/12/2016 23:15,7.96,7.86,7.95,8.01,8.01,7.99,7.71,7.93,7.91
2/12/2016 23:30,7.96,7.86,7.95,8,8.01,7.99,7.71,7.93,7.91
2/12/2016 23:45,7.96,7.86,7.95,8,8.01,7.99,7.71,7.93,7.91
2/13/2016 0:00,7.96,7.85,7.95,8,8,7.99,7.71,7.93,7.9
2/13/2016 0:15,7.96,7.85,7.95,8,8,7.99,7.71,7.92,7.9
2/13/2016 0:30,7.96,7.85,7.95,8,8,7.99,7.71,7.92,7.9
2/13/2016 0:45,7.96,7.85,7.95,8,8,7.99,7.69,7.92,7.9
2/13/2016 1:00,7.95,7.84,7.93,8,8,7.98,7.7,7.92,7.9
2/13/2016 1:15,7.95,7.84,7.93,8,8,7.98,7.69,7.92,7.9
2/13/2016 1:30,7.95,7.84,7.93,8,8,7.98,7.69,7.92,7.9
2/13/2016 1:45,7.96,7.84,7.93,8,8,7.98,7.69,7.92,7.9
2/13/2016 2:00,7.96,7.84,7.93,8,8,7.98,7.69,7.92,7.9
2/13/2016 2:15,7.96,7.84,7.93,8,8,7.98,7.7,7.92,7.9
2/13/2016 2:30,7.96,7.84,7.93,8,8,7.98,7.69,7.92,7.9
2/13/2016 2:45,7.95,7.83,7.93,8,7.98,7.98,7.7,7.92,7.9
2/13/2016 3:00,7.95,7.83,7.93,8,7.99,7.98,7.69,7.92,7.9
2/13/2016 3:15,7.95,7.83,7.93,8,7.98,7.98,7.67,7.92,7.89
2/13/2016 3:30,7.95,7.83,7.93,8,7.98,7.98,7.67,7.92,7.89
2/13/2016 3:45,7.95,7.83,7.93,8,7.98,7.98,7.67,7.91,7.89
2/13/2016 4:00,7.95,7.83,7.93,7.99,7.98,7.98,7.67,7.91,7.89
2/13/2016 4:15,7.95,7.83,7.93,7.99,7.98,7.98,7.68,7.91,7.89
2/13/2016 4:30,7.95,7.83,7.93,7.99,7.98,7.98,7.67,7.91,7.89
2/13/2016 4:45,7.95,7.83,7.93,7.99,7.98,7.98,7.67,7.91,7.89
2/13/2016 5:00,7.95,7.82,7.93,7.99,7.98,7.98,7.67,7.91,7.89
2/13/2016 5:15,7.95,7.82,7.93,7.99,7.98,7.98,7.67,7.91,7.89
2/13/2016 5:30,7.95,7.82,7.93,7.99,7.98,7.98,7.65,7.91,7.89
2/13/2016 5:45,7.95,7.82,7.93,7.99,7.98,7.98,7.65,7.91,7.89
2/13/2016 6:00,7.95,7.82,7.93,7.99,7.98,7.98,7.65,7.91,7.89
2/13/2016 6:15,7.95,7.82,7.93,7.99,7.98,7.98,7.65,7.91,7.89
2/13/2016 6:30,7.95,7.82,7.93,7.99,7.98,7.98,7.65,7.91,7.89
2/13/2016 6:45,7.95,7.82,7.93,7.99,7.98,7.98,7.65,7.91,7.89
2/13/2016 7:00,7.95,7.81,7.92,7.99,7.98,7.96,7.65,7.91,7.89
2/13/2016 7:15,7.95,7.81,7.92,7.99,7.97,7.96,7.65,7.91,7.88
2/13/2016 7:30,7.94,7.81,7.92,7.99,7.97,7.96,7.66,7.91,7.88
2/13/2016 7:45,7.94,7.81,7.92,7.99,7.97,7.96,7.65,7.9,7.88
2/13/2016 8:00,7.94,7.81,7.91,7.99,7.97,7.96,7.65,7.9,7.88
2/13/2016 8:15,7.94,7.81,7.91,7.99,7.97,7.96,7.65,7.9,7.88
2/13/2016 8:30,7.95,7.81,7.91,7.99,7.97,7.96,7.67,7.9,7.88
2/13/2016 8:45,7.95,7.81,7.91,7.99,7.97,7.96,7.68,7.9,7.88
2/13/2016 9:00,7.95,7.81,7.91,7.99,7.97,7.96,7.69,7.9,7.9
2/13/2016 9:15,7.96,7.81,7.93,7.99,7.97,7.96,7.69,7.9,7.9
2/13/2016 9:30,7.96,7.83,7.93,7.99,7.97,7.96,7.69,7.92,7.9
2/13/2016 9:45,7.97,7.83,7.95,7.99,7.97,7.96,7.71,7.92,7.91
2/13/2016 10:00,7.98,7.84,7.95,7.99,7.97,7.96,7.7,7.92,7.92
2/13/2016 10:15,7.98,7.84,7.94,7.99,7.97,7.96,7.7,7.92,7.92
2/13/2016 10:30,7.99,7.86,7.97,7.99,7.97,7.96,7.74,7.93,7.93
2/13/2016 10:45,8,7.87,7.96,7.99,7.97,7.96,7.74,7.93,7.94
2/13/2016 11:00,8,7.89,7.98,7.99,7.97,7.96,7.74,7.95,7.94
2/13/2016 11:15,8,7.89,7.97,7.99,7.97,7.96,7.74,7.95,7.93
2/13/2016 11:30,7.99,7.89,7.97,7.99,8,7.97,7.76,7.95,7.94
2/13/2016 11:45,8,7.9,7.97,8,7.99,7.97,7.75,7.94,7.94
2/13/2016 12:00,8.02,7.93,7.99,8,7.99,7.97,7.79,7.95,7.94
2/13/2016 12:15,8.03,7.91,8,8,7.99,7.97,7.78,7.95,7.94
2/13/2016 12:30,8.04,7.95,7.99,8.01,7.99,7.97,7.78,7.95,7.95
2/13/2016 12:45,8.04,7.95,8.02,8.01,7.99,7.98,7.79,7.95,7.96
2/13/2016 13:00,8.05,7.97,8.02,8.01,8,7.98,7.77,7.96,7.97
2/13/2016 13:15,8.04,7.98,8.02,8.01,8,7.99,7.81,7.96,7.96
2/13/2016 13:30,8.03,7.96,8.02,8.01,8,7.99,7.79,7.96,7.97
2/13/2016 13:45,8.04,7.98,8.02,8.02,8,7.99,7.81,7.97,7.97
