Date,pH.10,pH.11,pH.12,pH.13,pH.14,pH.15,pH.16,pH.17,pH.18
4/26/2016 11:30,8.03,8.01,7.77,7.78,8.07,8.07,7.74,7.75,7.95
4/26/2016 11:45,8.04,8.02,7.77,7.78,8.08,8.08,7.77,7.75,7.96
4/26/2016 12:00,8.04,8.03,7.79,7.79,8.09,8.09,7.79,7.78,7.97
4/26/2016 12:15,8.05,8.03,7.78,7.8,8.11,8.1,7.79,7.78,7.97
4/26/2016 12:30,8.05,8.04,7.78,7.8,8.11,8.1,7.76,7.76,7.96
4/26/2016 12:45,8.05,8.04,7.81,7.81,8.13,8.12,7.81,7.8,7.97
4/26/2016 13:00,8.05,8.04,7.81,7.81,8.13,8.14,7.81,7.81,7.98
4/26/2016 13:15,8.06,8.04,7.8,7.81,8.13,8.14,7.79,7.79,7.97
4/26/2016 13:30,8.06,8.04,7.82,7.82,8.13,8.15,7.8,7.8,7.98
4/26/2016 13:45,8.06,8.04,7.82,7.83,8.13,8.14,7.82,7.81,7.97
4/26/2016 14:00,8.07,8.05,7.82,7.83,8.12,8.15,7.83,7.82,7.99
4/26/2016 14:15,8.06,8.05,7.84,7.83,8.12,8.15,7.81,7.82,7.97
4/26/2016 14:30,8.06,8.05,7.86,7.84,8.14,8.15,7.83,7.84,7.97
4/26/2016 14:45,8.06,8.05,7.82,7.84,8.15,8.15,7.83,7.82,7.98
4/26/2016 15:00,8.06,8.05,7.82,7.82,8.15,8.15,7.83,7.83,7.98
4/26/2016 15:15,8.06,8.05,7.82,7.84,8.13,8.16,7.81,7.82,7.98
4/26/2016 15:30,8.06,8.05,7.82,7.84,8.13,8.15,7.81,7.8,7.97
4/26/2016 15:45,8.06,8.05,7.8,7.82,8.13,8.15,7.8,7.8,7.98
4/26/2016 16:00,8.06,8.05,7.8,7.81,8.13,8.15,7.79,7.79,7.98
4/26/2016 16:15,8.06,8.05,7.8,7.8,8.13,8.16,7.79,7.8,7.97
4/26/2016 16:30,8.08,8.05,7.8,7.82,8.13,8.15,7.79,7.79,7.98
4/26/2016 16:45,8.08,8.05,7.78,7.8,8.13,8.15,7.78,7.79,7.99
4/26/2016 17:00,8.08,8.05,7.79,7.79,8.13,8.15,7.78,7.78,7.98
4/26/2016 17:15,8.08,8.05,7.79,7.78,8.13,8.15,7.78,7.77,7.98
4/26/2016 17:30,8.08,8.05,7.78,7.8,8.12,8.13,7.78,7.78,7.97
4/26/2016 17:45,8.07,8.05,7.76,7.78,8.12,8.13,7.76,7.76,7.96
4/26/2016 18:00,8.07,8.05,7.76,7.77,8.12,8.12,7.76,7.76,7.96
4/26/2016 18:15,8.07,8.05,7.76,7.76,8.12,8.12,7.76,7.77,7.95
4/26/2016 18:30,8.07,8.05,7.76,7.78,8.11,8.11,7.78,7.76,7.95
4/26/2016 18:45,8.05,8.03,7.74,7.76,8.11,8.11,7.74,7.74,7.94
4/26/2016 19:00,8.05,8.03,7.74,7.74,8.1,8.1,7.75,7.74,7.94
4/26/2016 19:15,8.05,8.03,7.75,7.74,8.1,8.09,7.74,7.74,7.93
4/26/2016 19:30,8.05,8.03,7.75,7.74,8.1,8.09,7.74,7.74,7.93
4/26/2016 19:45,8.05,8.03,7.74,7.74,8.09,8.08,7.74,7.74,7.93
4/26/2016 20:00,8.04,8.03,7.75,7.76,8.09,8.08,7.75,7.74,7.92
4/26/2016 20:15,8.04,8.03,7.74,7.74,8.09,8.08,7.75,7.74,7.92
4/26/2016 20:30,8.04,8.01,7.72,7.76,8.08,8.07,7.74,7.74,7.92
4/26/2016 20:45,8.04,8.01,7.72,7.74,8.08,8.07,7.72,7.72,7.91
4/26/2016 21:00,8.04,8.01,7.72,7.73,8.08,8.06,7.72,7.72,7.91
4/26/2016 21:15,8.03,8.01,7.72,7.73,8.08,8.06,7.72,7.74,7.91
4/26/2016 21:30,8.03,8.01,7.7,7.73,8.07,8.06,7.72,7.72,7.91
4/26/2016 21:45,8.03,8.01,7.73,7.72,8.07,8.05,7.74,7.72,7.9
