Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,2/22/2016 12:39:07 PM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 1/1",,,,
Measured Values,,"Scope 1/1, Sample 1/1",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,47.8,,22.9,,
26,0.0400,-28.8,0.0400,22.9,-76.6,
56,0.0800,-48.8,0.0400,22.9,-20.0,
59,0.1200,-49.1,0.0400,22.9,-0.3,
63,0.1600,-48.4,0.0400,22.9,0.7,
93,0.2000,-40.0,0.0400,22.9,8.4,
119,0.2400,-33.2,0.0400,22.9,6.8,
139,0.2800,-27.8,0.0400,22.9,5.4,
159,0.3200,-22.8,0.0400,22.9,5.0,
177,0.3600,-18.5,0.0400,22.9,4.3,
190,0.4000,-15.4,0.0400,22.9,3.1,
205,0.4400,-12.0,0.0400,22.9,3.4,
215,0.4800,-9.6,0.0400,22.9,2.4,
221,0.5200,-8.0,0.0400,22.9,1.6,
242,0.5600,-3.0,0.0400,22.9,5.0,
253,0.6000,-0.5,0.0400,22.9,2.5,
256,0.6400,-0.7,0.0400,22.9,-0.2,
267,0.6800,2.5,0.0400,22.9,3.2,
272,0.7200,3.3,0.0400,22.9,0.8,
277,0.7600,4.3,0.0400,22.9,1.0,
280,0.8000,5.1,0.0400,22.9,0.8,
284,0.8400,5.9,0.0400,22.9,0.8,
304,0.8800,11.0,0.0400,22.9,5.1,
310,0.9200,12.3,0.0400,23.0,1.3,
318,0.9600,13.9,0.0400,23.0,1.6,
323,1.0000,15.3,0.0400,23.0,1.4,
329,1.0400,16.8,0.0400,22.9,1.5,
336,1.0800,18.4,0.0400,23.0,1.6,
341,1.1200,20.0,0.0400,22.9,1.6,
349,1.1600,21.9,0.0400,23.0,1.9,
357,1.2000,23.8,0.0400,23.0,1.9,
362,1.2400,25.8,0.0400,23.0,2.0,
368,1.2800,27.9,0.0400,23.0,2.1,
374,1.3200,29.5,0.0400,23.0,1.6,
383,1.3600,31.7,0.0400,23.0,2.2,
389,1.4000,33.6,0.0400,23.0,1.9,
395,1.4400,35.7,0.0400,23.0,2.1,
401,1.4800,37.7,0.0400,23.0,2.0,
409,1.5200,39.9,0.0400,23.0,2.2,
416,1.5600,42.0,0.0400,23.0,2.1,
421,1.6000,44.6,0.0400,23.0,2.6,
426,1.6400,47.6,0.0400,23.0,3.0,
432,1.6800,49.6,0.0400,23.0,2.0,
440,1.7200,52.2,0.0400,23.0,2.6,
445,1.7600,55.8,0.0400,23.0,3.6,
452,1.8000,58.6,0.0400,23.0,2.8,
457,1.8400,64.0,0.0400,23.0,5.4,
462,1.8800,66.4,0.0400,23.0,2.4,
467,1.9200,69.8,0.0400,23.0,3.4,
474,1.9600,73.7,0.0400,23.0,3.9,
492,2.0000,80.5,0.0400,23.0,6.8,
498,2.0400,86.9,0.0400,23.0,6.4,
513,2.0800,95.6,0.0400,23.0,8.7,
519,2.1200,105.5,0.0400,23.0,9.9,
549,2.1600,122.5,0.0400,23.0,17.0,
568,2.2000,139.8,0.0400,23.0,17.3,389.60
582,2.2400,155.1,0.0400,23.0,15.3,357.47
588,2.2800,166.8,0.0400,23.0,11.7,287.99
594,2.3200,175.3,0.0400,23.0,8.5,203.28
600,2.3600,181.4,0.0400,23.0,6.1,146.13
726,2.3800,184.4,0.0200,23.0,3.0,125.48
732,2.4000,186.8,0.0200,23.0,2.4,115.27
736,2.4200,189.4,0.0200,23.0,2.6,109.62
741,2.4400,191.2,0.0200,23.0,1.8,102.03
746,2.4600,193.4,0.0200,23.0,2.2,91.75
