Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,2/22/2016 12:39:07 PM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 1/2",,,,
Measured Values,,"Scope 1/1, Sample 1/2",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,62.6,,24.1,,
28,0.0400,-17.6,0.0400,24.1,-80.2,
58,0.0800,-43.6,0.0400,24.1,-26.0,
61,0.1200,-44.4,0.0400,24.1,-0.8,
64,0.1600,-44.5,0.0400,24.1,-0.1,
93,0.2000,-37.8,0.0400,24.0,6.7,
117,0.2400,-31.2,0.0400,24.0,6.6,
136,0.2800,-25.9,0.0400,24.0,5.3,
156,0.3200,-20.6,0.0400,24.0,5.3,
174,0.3600,-16.3,0.0400,24.0,4.3,
186,0.4000,-13.3,0.0400,24.0,3.0,
200,0.4400,-10.2,0.0400,24.0,3.1,
207,0.4800,-8.6,0.0400,23.9,1.6,
226,0.5200,-3.7,0.0400,23.9,4.9,
235,0.5600,-1.3,0.0400,24.0,2.4,
238,0.6000,-0.6,0.0400,24.0,0.7,
243,0.6400,-0.2,0.0400,23.9,0.4,
250,0.6800,2.0,0.0400,23.9,2.2,
256,0.7200,3.6,0.0400,23.9,1.6,
260,0.7600,4.8,0.0400,23.9,1.2,
264,0.8000,5.5,0.0400,23.9,0.7,
285,0.8400,11.2,0.0400,23.9,5.7,
293,0.8800,13.2,0.0400,23.9,2.0,
298,0.9200,15.1,0.0400,23.9,1.9,
304,0.9600,17.0,0.0400,23.9,1.9,
309,1.0000,18.7,0.0400,23.9,1.7,
318,1.0400,20.5,0.0400,23.9,1.8,
326,1.0800,22.4,0.0400,23.9,1.9,
332,1.1200,24.1,0.0400,23.9,1.7,
339,1.1600,26.1,0.0400,23.9,2.0,
346,1.2000,27.9,0.0400,23.9,1.8,
354,1.2400,29.9,0.0400,23.9,2.0,
361,1.2800,32.1,0.0400,23.9,2.2,
368,1.3200,34.0,0.0400,23.9,1.9,
376,1.3600,36.1,0.0400,23.9,2.1,
382,1.4000,38.3,0.0400,23.9,2.2,
388,1.4400,40.6,0.0400,23.9,2.3,
393,1.4800,43.7,0.0400,23.9,3.1,
398,1.5200,46.6,0.0400,23.9,2.9,
404,1.5600,48.3,0.0400,23.9,1.7,
413,1.6000,51.0,0.0400,23.9,2.7,
420,1.6400,53.7,0.0400,23.9,2.7,
429,1.6800,56.7,0.0400,23.9,3.0,
440,1.7200,59.9,0.0400,23.9,3.2,
450,1.7600,63.6,0.0400,23.8,3.7,
459,1.8000,67.3,0.0400,23.8,3.7,
468,1.8400,71.1,0.0400,23.9,3.8,
480,1.8800,75.9,0.0400,23.8,4.8,
495,1.9200,81.2,0.0400,23.8,5.3,
508,1.9600,87.5,0.0400,23.8,6.3,
525,2.0000,94.8,0.0400,23.8,7.3,
541,2.0400,104.2,0.0400,23.8,9.4,
564,2.0800,117.3,0.0400,23.8,13.1,
583,2.1200,133.5,0.0400,23.8,16.2,
599,2.1600,149.6,0.0400,23.8,16.1,355.58
608,2.2000,162.1,0.0400,23.7,12.5,306.03
614,2.2400,172.0,0.0400,23.8,9.9,232.82
619,2.2800,178.9,0.0400,23.8,6.9,164.80
625,2.3200,184.0,0.0400,23.8,5.1,121.41
752,2.3400,186.5,0.0200,23.7,2.5,109.67
757,2.3600,189.1,0.0200,23.7,2.6,102.18
761,2.3800,191.1,0.0200,23.7,2.0,100.47
766,2.4000,193.0,0.0200,23.7,1.9,94.10
771,2.4200,194.6,0.0200,23.7,1.6,83.65
775,2.4400,196.3,0.0200,23.7,1.7,78.22
