Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,2/22/2016 12:39:07 PM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 2/9",,,,
Measured Values,,"Scope 1/1, Sample 2/9",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,67.9,,19.9,,
28,0.0400,0.4,0.0400,20.0,-67.5,
58,0.0800,-25.0,0.0400,20.0,-25.4,
61,0.1200,-26.0,0.0400,20.0,-1.0,
64,0.1600,-26.1,0.0400,20.0,-0.1,
70,0.2000,-24.5,0.0400,20.0,1.6,
95,0.2400,-16.9,0.0400,20.0,7.6,
108,0.2800,-13.4,0.0400,20.0,3.5,
119,0.3200,-10.5,0.0400,20.0,2.9,
129,0.3600,-8.2,0.0400,20.0,2.3,
143,0.4000,-3.3,0.0400,20.0,4.9,
153,0.4400,-0.5,0.0400,20.0,2.8,
157,0.4800,-0.5,0.0400,20.0,0.0,
166,0.5200,2.5,0.0400,20.0,3.0,
171,0.5600,3.6,0.0400,20.0,1.1,
175,0.6000,4.6,0.0400,20.0,1.0,
190,0.6400,8.7,0.0400,20.0,4.1,
196,0.6800,10.6,0.0400,20.0,1.9,
201,0.7200,12.4,0.0400,20.0,1.8,
206,0.7600,13.6,0.0400,20.0,1.2,
211,0.8000,15.7,0.0400,20.0,2.1,
216,0.8400,17.2,0.0400,20.0,1.5,
220,0.8800,18.2,0.0400,20.0,1.0,
227,0.9200,20.2,0.0400,20.0,2.0,
232,0.9600,21.7,0.0400,20.0,1.5,
238,1.0000,23.6,0.0400,20.0,1.9,
243,1.0400,26.3,0.0400,20.0,2.7,
248,1.0800,28.0,0.0400,20.0,1.7,
252,1.1200,29.8,0.0400,20.0,1.8,
257,1.1600,31.4,0.0400,20.0,1.6,
262,1.2000,33.2,0.0400,20.0,1.8,
266,1.2400,35.1,0.0400,20.0,1.9,
271,1.2800,36.7,0.0400,20.0,1.6,
276,1.3200,39.4,0.0400,20.0,2.7,
280,1.3600,43.0,0.0400,20.0,3.6,
285,1.4000,44.1,0.0400,20.0,1.1,
289,1.4400,46.6,0.0400,20.0,2.5,
294,1.4800,49.3,0.0400,20.0,2.7,
298,1.5200,51.9,0.0400,20.0,2.6,
303,1.5600,54.8,0.0400,20.0,2.9,
307,1.6000,57.2,0.0400,20.0,2.4,
311,1.6400,60.8,0.0400,20.0,3.6,
316,1.6800,63.1,0.0400,20.0,2.3,
320,1.7200,65.0,0.0400,20.0,1.9,
325,1.7600,69.0,0.0400,20.0,4.0,
329,1.8000,72.8,0.0400,20.0,3.8,
334,1.8400,77.5,0.0400,20.0,4.7,
338,1.8800,79.5,0.0400,20.0,2.0,
343,1.9200,86.4,0.0400,20.0,6.9,
348,1.9600,93.3,0.0400,20.0,6.9,
354,2.0000,98.8,0.0400,20.0,5.5,
382,2.0400,113.4,0.0400,20.0,14.6,
394,2.0800,126.0,0.0400,20.0,12.6,
413,2.1200,142.0,0.0400,20.0,16.0,
426,2.1600,155.3,0.0400,20.0,13.3,308.21
433,2.2000,165.2,0.0400,20.0,9.9,243.30
440,2.2400,172.7,0.0400,20.0,7.5,188.75
445,2.2800,179.4,0.0400,20.0,6.7,135.61
453,2.3200,183.9,0.0400,20.0,4.5,109.77
578,2.3400,186.2,0.0200,20.0,2.3,102.74
582,2.3600,188.5,0.0200,20.0,2.3,95.79
586,2.3800,190.0,0.0200,20.0,1.5,88.71
591,2.4000,191.9,0.0200,20.0,1.9,85.88
595,2.4200,193.6,0.0200,20.0,1.7,78.08
600,2.4400,195.2,0.0200,20.0,1.6,72.91
