Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,2/22/2016 12:39:07 PM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 1/9",,,,
Measured Values,,"Scope 1/1, Sample 1/9",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,15.8,,20.6,,
28,0.0400,-54.4,0.0400,20.7,-70.2,
34,0.0800,-56.8,0.0400,20.6,-2.4,
38,0.1200,-56.9,0.0400,20.6,-0.1,
68,0.1600,-49.0,0.0400,20.6,7.9,
93,0.2000,-41.8,0.0400,20.6,7.2,
117,0.2400,-35.0,0.0400,20.6,6.8,
140,0.2800,-28.3,0.0400,20.6,6.7,
159,0.3200,-22.7,0.0400,20.6,5.6,
177,0.3600,-18.0,0.0400,20.6,4.7,
191,0.4000,-14.2,0.0400,20.6,3.8,
204,0.4400,-11.1,0.0400,20.6,3.1,
212,0.4800,-8.8,0.0400,20.6,2.3,
232,0.5200,-3.7,0.0400,20.6,5.1,
240,0.5600,-1.5,0.0400,20.6,2.2,
243,0.6000,-0.7,0.0400,20.6,0.8,
248,0.6400,0.0,0.0400,20.6,0.7,
254,0.6800,2.7,0.0400,20.6,2.7,
261,0.7200,4.2,0.0400,20.6,1.5,
265,0.7600,5.2,0.0400,20.6,1.0,
289,0.8000,10.7,0.0400,20.6,5.5,
294,0.8400,12.0,0.0400,20.6,1.3,
300,0.8800,13.3,0.0400,20.6,1.3,
306,0.9200,15.0,0.0400,20.6,1.7,
312,0.9600,16.9,0.0400,20.6,1.9,
319,1.0000,18.6,0.0400,20.6,1.7,
324,1.0400,21.5,0.0400,20.6,2.9,
330,1.0800,23.2,0.0400,20.6,1.7,
336,1.1200,24.6,0.0400,20.6,1.4,
343,1.1600,26.5,0.0400,20.6,1.9,
350,1.2000,28.8,0.0400,20.6,2.3,
358,1.2400,30.4,0.0400,20.6,1.6,
364,1.2800,32.4,0.0400,20.6,2.0,
371,1.3200,34.5,0.0400,20.6,2.1,
377,1.3600,36.5,0.0400,20.6,2.0,
384,1.4000,38.6,0.0400,20.6,2.1,
392,1.4400,40.8,0.0400,20.6,2.2,
397,1.4800,43.9,0.0400,20.6,3.1,
402,1.5200,46.3,0.0400,20.6,2.4,
409,1.5600,48.5,0.0400,20.6,2.2,
414,1.6000,50.8,0.0400,20.6,2.3,
421,1.6400,53.4,0.0400,20.6,2.6,
431,1.6800,56.6,0.0400,20.6,3.2,
437,1.7200,60.5,0.0400,20.6,3.9,
442,1.7600,63.6,0.0400,20.6,3.1,
448,1.8000,67.5,0.0400,20.6,3.9,
453,1.8400,71.8,0.0400,20.6,4.3,
459,1.8800,76.1,0.0400,20.6,4.3,
467,1.9200,81.1,0.0400,20.6,5.0,
476,1.9600,87.5,0.0400,20.6,6.4,
482,2.0000,95.7,0.0400,20.6,8.2,
505,2.0400,107.6,0.0400,20.6,11.9,
523,2.0800,121.6,0.0400,20.6,14.0,
537,2.1200,138.1,0.0400,20.6,16.5,
552,2.1600,153.1,0.0400,20.5,15.0,329.55
560,2.2000,163.6,0.0400,20.5,10.5,270.66
566,2.2400,172.0,0.0400,20.5,8.4,201.78
572,2.2800,178.6,0.0400,20.5,6.6,143.54
576,2.3200,183.5,0.0400,20.5,4.9,112.26
702,2.3400,186.0,0.0200,20.5,2.5,105.83
708,2.3600,187.8,0.0200,20.5,1.8,97.96
712,2.3800,190.0,0.0200,20.5,2.2,93.07
716,2.4000,191.9,0.0200,20.5,1.9,87.79
721,2.4200,193.3,0.0200,20.5,1.4,80.56
725,2.4400,195.1,0.0200,20.5,1.8,76.18
