Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,2/22/2016 12:39:07 PM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 9/9",,,,
Measured Values,,"Scope 1/1, Sample 9/9",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,53.8,,20.1,,
28,0.0400,-34.3,0.0400,20.1,-88.1,
57,0.0800,-53.0,0.0400,20.1,-18.7,
60,0.1200,-53.3,0.0400,20.1,-0.3,
79,0.1600,-49.2,0.0400,20.1,4.1,
108,0.2000,-41.0,0.0400,20.1,8.2,
131,0.2400,-34.3,0.0400,20.1,6.7,
153,0.2800,-28.1,0.0400,20.1,6.2,
172,0.3200,-22.9,0.0400,20.1,5.2,
190,0.3600,-18.2,0.0400,20.1,4.7,
204,0.4000,-14.7,0.0400,20.1,3.5,
214,0.4400,-11.8,0.0400,20.1,2.9,
223,0.4800,-9.3,0.0400,20.1,2.5,
232,0.5200,-7.2,0.0400,20.1,2.1,
249,0.5600,-2.2,0.0400,20.1,5.0,
255,0.6000,-0.5,0.0400,20.1,1.7,
258,0.6400,-0.7,0.0400,20.1,-0.2,
268,0.6800,2.3,0.0400,20.1,3.0,
273,0.7200,3.6,0.0400,20.1,1.3,
278,0.7600,4.7,0.0400,20.1,1.1,
281,0.8000,5.3,0.0400,20.1,0.6,
284,0.8400,5.9,0.0400,20.1,0.6,
305,0.8800,11.7,0.0400,20.1,5.8,
312,0.9200,13.2,0.0400,20.1,1.5,
318,0.9600,14.8,0.0400,20.1,1.6,
324,1.0000,16.3,0.0400,20.1,1.5,
330,1.0400,18.1,0.0400,20.1,1.8,
336,1.0800,20.0,0.0400,20.1,1.9,
341,1.1200,21.9,0.0400,20.1,1.9,
349,1.1600,23.8,0.0400,20.1,1.9,
355,1.2000,25.7,0.0400,20.1,1.9,
363,1.2400,27.9,0.0400,20.1,2.2,
369,1.2800,30.1,0.0400,20.1,2.2,
375,1.3200,32.5,0.0400,20.1,2.4,
381,1.3600,34.3,0.0400,20.1,1.8,
386,1.4000,36.0,0.0400,20.1,1.7,
393,1.4400,38.6,0.0400,20.1,2.6,
399,1.4800,40.9,0.0400,20.1,2.3,
404,1.5200,43.8,0.0400,20.1,2.9,
410,1.5600,46.0,0.0400,20.1,2.2,
417,1.6000,48.1,0.0400,20.1,2.1,
426,1.6400,51.0,0.0400,20.1,2.9,
434,1.6800,53.7,0.0400,20.1,2.7,
443,1.7200,57.2,0.0400,20.1,3.5,
451,1.7600,60.5,0.0400,20.1,3.3,
456,1.8000,64.4,0.0400,20.1,3.9,
462,1.8400,67.6,0.0400,20.1,3.2,
468,1.8800,72.0,0.0400,20.1,4.4,
478,1.9200,77.3,0.0400,20.1,5.3,
485,1.9600,84.9,0.0400,20.1,7.6,
502,2.0000,93.9,0.0400,20.1,9.0,
527,2.0400,105.4,0.0400,20.1,11.5,
552,2.0800,119.3,0.0400,20.1,13.9,
572,2.1200,136.6,0.0400,20.1,17.3,
588,2.1600,152.3,0.0400,20.1,15.7,343.57
598,2.2000,163.6,0.0400,20.1,11.3,285.68
603,2.2400,172.5,0.0400,20.1,8.9,212.77
608,2.2800,178.2,0.0400,20.1,5.7,147.18
612,2.3200,185.0,0.0400,20.1,6.8,110.57
737,2.3400,186.0,0.0200,20.1,1.0,102.08
741,2.3600,188.5,0.0200,20.1,2.5,93.70
746,2.3800,189.8,0.0200,20.1,1.3,87.24
753,2.4000,191.7,0.0200,20.1,1.9,79.05
759,2.4200,193.4,0.0200,20.1,1.7,84.86
764,2.4400,195.1,0.0200,20.1,1.7,78.55
