Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,2/22/2016 12:39:07 PM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 3/8",,,,
Measured Values,,"Scope 1/1, Sample 3/8",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,71.5,,22.4,,
28,0.0400,12.4,0.0400,22.4,-59.1,
58,0.0800,-14.1,0.0400,22.4,-26.5,
78,0.1200,-20.1,0.0400,22.4,-6.0,
81,0.1600,-20.5,0.0400,22.4,-0.4,
85,0.2000,-20.0,0.0400,22.3,0.5,
105,0.2400,-15.1,0.0400,22.4,4.9,
118,0.2800,-11.7,0.0400,22.4,3.4,
127,0.3200,-9.3,0.0400,22.3,2.4,
147,0.3600,-4.3,0.0400,22.3,5.0,
156,0.4000,-1.9,0.0400,22.3,2.4,
160,0.4400,-0.5,0.0400,22.3,1.4,
164,0.4800,-0.7,0.0400,22.3,-0.2,
173,0.5200,2.5,0.0400,22.3,3.2,
178,0.5600,4.1,0.0400,22.3,1.6,
182,0.6000,5.2,0.0400,22.3,1.1,
203,0.6400,10.0,0.0400,22.3,4.8,
209,0.6800,11.7,0.0400,22.3,1.7,
214,0.7200,14.6,0.0400,22.3,2.9,
218,0.7600,15.5,0.0400,22.3,0.9,
223,0.8000,17.1,0.0400,22.3,1.6,
229,0.8400,19.0,0.0400,22.3,1.9,
234,0.8800,20.3,0.0400,22.3,1.3,
240,0.9200,22.3,0.0400,22.3,2.0,
245,0.9600,24.7,0.0400,22.3,2.4,
252,1.0000,26.5,0.0400,22.3,1.8,
257,1.0400,28.2,0.0400,22.3,1.7,
262,1.0800,30.7,0.0400,22.3,2.5,
268,1.1200,32.1,0.0400,22.3,1.4,
273,1.1600,35.3,0.0400,22.3,3.2,
278,1.2000,38.8,0.0400,22.3,3.5,
282,1.2400,41.8,0.0400,22.3,3.0,
286,1.2800,44.5,0.0400,22.3,2.7,
290,1.3200,45.3,0.0400,22.2,0.8,
294,1.3600,46.2,0.0400,22.2,0.9,
299,1.4000,48.0,0.0400,22.2,1.8,
305,1.4400,50.2,0.0400,22.2,2.2,
310,1.4800,53.1,0.0400,22.2,2.9,
314,1.5200,55.6,0.0400,22.2,2.5,
320,1.5600,57.4,0.0400,22.2,1.8,
324,1.6000,61.2,0.0400,22.2,3.8,
329,1.6400,66.5,0.0400,22.2,5.3,
333,1.6800,69.7,0.0400,22.2,3.2,
337,1.7200,72.0,0.0400,22.2,2.3,
343,1.7600,74.1,0.0400,22.2,2.1,
349,1.8000,78.7,0.0400,22.2,4.6,
357,1.8400,83.1,0.0400,22.2,4.4,
372,1.8800,90.0,0.0400,22.2,6.9,
386,1.9200,97.4,0.0400,22.2,7.4,
402,1.9600,106.4,0.0400,22.2,9.0,
411,2.0000,117.6,0.0400,22.2,11.2,
431,2.0400,132.5,0.0400,22.2,14.9,
441,2.0800,148.0,0.0400,22.2,15.5,343.47
450,2.1200,160.8,0.0400,22.2,12.8,307.34
456,2.1600,170.3,0.0400,22.2,9.5,243.35
460,2.2000,179.0,0.0400,22.2,8.7,174.31
466,2.2400,183.8,0.0400,22.2,4.8,125.55
591,2.2600,185.7,0.0200,22.1,1.9,109.63
597,2.2800,188.1,0.0200,22.1,2.4,99.12
601,2.3000,190.4,0.0200,22.1,2.3,91.41
606,2.3200,192.2,0.0200,22.1,1.8,94.61
611,2.3400,193.8,0.0200,22.1,1.6,88.60
615,2.3600,195.8,0.0200,22.1,2.0,78.93
619,2.3800,197.0,0.0200,22.1,1.2,72.32
623,2.4000,198.8,0.0200,22.1,1.8,70.42
