Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,2/22/2016 12:39:07 PM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 6/8",,,,
Measured Values,,"Scope 1/1, Sample 6/8",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,64.6,,21.9,,
28,0.0400,-11.0,0.0400,21.9,-75.6,
58,0.0800,-39.7,0.0400,21.9,-28.7,
61,0.1200,-40.9,0.0400,21.9,-1.2,
64,0.1600,-40.9,0.0400,21.9,0.0,
68,0.2000,-39.8,0.0400,21.9,1.1,
98,0.2400,-30.1,0.0400,21.9,9.7,
124,0.2800,-22.4,0.0400,21.9,7.7,
137,0.3200,-18.1,0.0400,21.9,4.3,
147,0.3600,-13.7,0.0400,21.9,4.4,
157,0.4000,-10.6,0.0400,21.9,3.1,
163,0.4400,-8.4,0.0400,21.9,2.2,
183,0.4800,-3.5,0.0400,21.9,4.9,
194,0.5200,-0.5,0.0400,21.9,3.0,
197,0.5600,-0.7,0.0400,21.8,-0.2,
202,0.6000,2.5,0.0400,21.8,3.2,
206,0.6400,4.1,0.0400,21.8,1.6,
209,0.6800,4.7,0.0400,21.9,0.6,
213,0.7200,5.3,0.0400,21.8,0.6,
227,0.7600,11.4,0.0400,21.8,6.1,
234,0.8000,13.0,0.0400,21.8,1.6,
239,0.8400,14.6,0.0400,21.8,1.6,
245,0.8800,15.9,0.0400,21.8,1.3,
250,0.9200,17.4,0.0400,21.8,1.5,
255,0.9600,19.7,0.0400,21.8,2.3,
260,1.0000,22.6,0.0400,21.8,2.9,
265,1.0400,24.6,0.0400,21.8,2.0,
270,1.0800,27.7,0.0400,21.8,3.1,
274,1.1200,28.5,0.0400,21.8,0.8,
279,1.1600,29.7,0.0400,21.8,1.2,
283,1.2000,36.3,0.0400,21.8,6.6,
287,1.2400,37.0,0.0400,21.8,0.7,
291,1.2800,40.4,0.0400,21.8,3.4,
295,1.3200,42.1,0.0400,21.8,1.7,
299,1.3600,44.8,0.0400,21.8,2.7,
303,1.4000,46.9,0.0400,21.8,2.1,
307,1.4400,51.2,0.0400,21.8,4.3,
311,1.4800,52.6,0.0400,21.8,1.4,
315,1.5200,56.7,0.0400,21.8,4.1,
319,1.5600,59.7,0.0400,21.8,3.0,
323,1.6000,63.1,0.0400,21.8,3.4,
327,1.6400,65.8,0.0400,21.8,2.7,
331,1.6800,69.7,0.0400,21.8,3.9,
335,1.7200,73.0,0.0400,21.8,3.3,
339,1.7600,77.5,0.0400,21.8,4.5,
343,1.8000,79.7,0.0400,21.8,2.2,
347,1.8400,82.5,0.0400,21.8,2.8,
352,1.8800,86.7,0.0400,21.8,4.2,
358,1.9200,91.1,0.0400,21.8,4.4,
388,1.9600,105.8,0.0400,21.8,14.7,
414,2.0000,120.6,0.0400,21.8,14.8,
421,2.0400,135.1,0.0400,21.8,14.5,
439,2.0800,151.2,0.0400,21.8,16.1,344.99
452,2.1200,163.1,0.0400,21.8,11.9,278.85
458,2.1600,171.8,0.0400,21.8,8.7,220.02
464,2.2000,178.5,0.0400,21.8,6.7,162.73
469,2.2400,184.6,0.0400,21.8,6.1,120.07
594,2.2600,186.9,0.0200,21.7,2.3,112.24
600,2.2800,189.1,0.0200,21.7,2.2,104.60
605,2.3000,191.1,0.0200,21.8,2.0,96.48
610,2.3200,192.8,0.0200,21.7,1.7,88.25
614,2.3400,194.7,0.0200,21.7,1.9,83.99
621,2.3600,196.0,0.0200,21.8,1.3,77.74
625,2.3800,198.2,0.0200,21.7,2.2,71.95
