Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,2/22/2016 12:39:07 PM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 1/1",,,,
Measured Values,,"Scope 1/1, Sample 1/1",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,-2.7,,19.5,,
26,0.0400,-55.7,0.0400,19.5,-53.0,
29,0.0800,-56.8,0.0400,19.5,-1.1,
33,0.1200,-56.4,0.0400,19.5,0.4,
64,0.1600,-48.1,0.0400,19.5,8.3,
91,0.2000,-40.2,0.0400,19.5,7.9,
116,0.2400,-33.1,0.0400,19.5,7.1,
136,0.2800,-27.4,0.0400,19.5,5.7,
157,0.3200,-21.9,0.0400,19.5,5.5,
172,0.3600,-18.0,0.0400,19.5,3.9,
186,0.4000,-14.2,0.0400,19.5,3.8,
196,0.4400,-11.5,0.0400,19.5,2.7,
208,0.4800,-8.8,0.0400,19.5,2.7,
226,0.5200,-4.2,0.0400,19.5,4.6,
236,0.5600,-1.5,0.0400,19.5,2.7,
239,0.6000,-0.7,0.0400,19.5,0.8,
245,0.6400,-0.1,0.0400,19.5,0.6,
256,0.6800,3.4,0.0400,19.5,3.5,
260,0.7200,4.5,0.0400,19.5,1.1,
265,0.7600,5.6,0.0400,19.5,1.1,
285,0.8000,10.3,0.0400,19.5,4.7,
291,0.8400,12.0,0.0400,19.5,1.7,
298,0.8800,13.6,0.0400,19.5,1.6,
304,0.9200,15.3,0.0400,19.5,1.7,
310,0.9600,17.1,0.0400,19.5,1.8,
316,1.0000,18.6,0.0400,19.5,1.5,
322,1.0400,20.7,0.0400,19.5,2.1,
329,1.0800,22.5,0.0400,19.5,1.8,
334,1.1200,24.5,0.0400,19.5,2.0,
341,1.1600,26.2,0.0400,19.5,1.7,
348,1.2000,28.1,0.0400,19.5,1.9,
354,1.2400,30.0,0.0400,19.5,1.9,
359,1.2800,32.9,0.0400,19.5,2.9,
364,1.3200,34.3,0.0400,19.5,1.4,
369,1.3600,36.1,0.0400,19.5,1.8,
376,1.4000,38.0,0.0400,19.5,1.9,
381,1.4400,39.6,0.0400,19.5,1.6,
387,1.4800,41.9,0.0400,19.5,2.3,
393,1.5200,43.8,0.0400,19.5,1.9,
400,1.5600,45.9,0.0400,19.5,2.1,
406,1.6000,48.2,0.0400,19.5,2.3,
411,1.6400,51.5,0.0400,19.5,3.3,
416,1.6800,54.6,0.0400,19.5,3.1,
422,1.7200,57.4,0.0400,19.5,2.8,
427,1.7600,60.7,0.0400,19.5,3.3,
432,1.8000,63.0,0.0400,19.5,2.3,
438,1.8400,66.7,0.0400,19.5,3.7,
446,1.8800,70.5,0.0400,19.5,3.8,
453,1.9200,75.0,0.0400,19.5,4.5,
460,1.9600,80.2,0.0400,19.5,5.2,
475,2.0000,87.1,0.0400,19.5,6.9,
482,2.0400,94.6,0.0400,19.5,7.5,
498,2.0800,105.4,0.0400,19.5,10.8,
518,2.1200,120.3,0.0400,19.5,14.9,
537,2.1600,136.5,0.0400,19.5,16.2,
550,2.2000,151.1,0.0400,19.5,14.6,335.85
558,2.2400,162.0,0.0400,19.5,10.9,278.14
564,2.2800,171.4,0.0400,19.5,9.4,208.54
570,2.3200,177.5,0.0400,19.5,6.1,151.91
575,2.3600,183.5,0.0400,19.5,6.0,116.17
701,2.3800,185.1,0.0200,19.5,1.6,105.33
705,2.4000,187.4,0.0200,19.5,2.3,95.48
710,2.4200,189.1,0.0200,19.5,1.7,91.74
715,2.4400,191.0,0.0200,19.5,1.9,83.37
719,2.4600,192.9,0.0200,19.5,1.9,82.20
