Tank,Mass,Salinity
20160414_CRM,99.99,33.561
20160414_TANK10,,
20160414_TANK11,,
20160414_TANK12,,
20160414_TANK13,,
20160414_TANK14,,
20160414_TANK15,,
20160414_TANK16,,
20160414_TANK17,,
20160414_TANK18,,
