0	2016-01-13 11:07:40	"I1I"
0	2016-01-13 11:07:40	"192 ( )"
1	2016-01-13 11:07:40	"I1T"
1	2016-01-13 11:07:40	"192 ( )"
2	2016-01-13 11:07:40
2	2016-01-13 11:07:40
3	2016-01-13 11:07:40
3	2016-01-13 11:07:40
4	2016-01-13 11:07:40
4	2016-01-13 11:07:40
5	2016-01-13 11:07:40
5	2016-01-13 11:07:40
1	2016-01-16 07:15:00	0.0030532
1	2016-01-16 07:30:00	0.0085097
1	2016-01-16 07:45:00	0.017903
1	2016-01-16 08:00:00	0.033416
1	2016-01-16 08:15:00	0.04038
1	2016-01-16 08:30:00	0.046349
1	2016-01-16 08:45:00	0.065559
1	2016-01-16 09:00:00	0.49546
1	2016-01-16 09:15:00	0.53831
1	2016-01-16 09:30:00	0.79161
1	2016-01-16 09:45:00	0.68901
1	2016-01-16 10:00:00	0.44082
1	2016-01-16 10:15:00	0.13895
1	2016-01-16 10:30:00	0.33625
1	2016-01-16 10:45:00	0.33009
1	2016-01-16 11:00:00	0.43099
1	2016-01-16 11:15:00	0.14312
1	2016-01-16 11:30:00	0.14087
1	2016-01-16 11:45:00	0.15151
1	2016-01-16 12:00:00	0.5484
1	2016-01-16 12:15:00	0.42939
1	2016-01-16 12:30:00	0.51551
1	2016-01-16 12:45:00	0.41893
1	2016-01-16 13:00:00	0.27276
1	2016-01-16 13:15:00	0.13485
1	2016-01-16 13:30:00	0.17091
1	2016-01-16 13:45:00	0.14953
1	2016-01-16 14:00:00	0.28547
1	2016-01-16 14:15:00	0.13745
1	2016-01-16 14:30:00	0.10449
1	2016-01-16 14:45:00	0.092684
1	2016-01-16 15:00:00	0.12218
1	2016-01-16 15:15:00	0.10456
1	2016-01-16 15:30:00	0.10332
1	2016-01-16 15:45:00	0.067053
1	2016-01-16 16:00:00	0.077536
1	2016-01-16 16:15:00	0.056439
1	2016-01-16 16:30:00	0.049402
1	2016-01-16 16:45:00	0.023126
1	2016-01-16 17:00:00	0.027134
1	2016-01-16 17:15:00	0.016113
1	2016-01-16 17:30:00	0.013992
1	2016-01-16 17:45:00	0.0060095
1	2016-01-16 18:00:00	0.002913
1	2016-01-17 07:15:00	-0.016009
1	2016-01-17 07:30:00	-0.010222
1	2016-01-17 07:45:00	0.0052272
1	2016-01-17 08:00:00	0.011706
1	2016-01-17 08:15:00	0.005028
1	2016-01-17 08:30:00	0.0094584
1	2016-01-17 08:45:00	0.032461
1	2016-01-17 09:00:00	0.42939
1	2016-01-17 09:15:00	0.4758
1	2016-01-17 09:30:00	0.6953
1	2016-01-17 09:45:00	0.042939
1	2016-01-17 10:00:00	0.39601
1	2016-01-17 10:15:00	0.033709
1	2016-01-17 10:30:00	0.055443
1	2016-01-17 10:45:00	0.31358
1	2016-01-17 11:00:00	0.36442
1	2016-01-17 11:15:00	0.26559
1	2016-01-17 11:30:00	0.38786
1	2016-01-17 11:45:00	0.44842
1	2016-01-17 12:00:00	0.42911
1	2016-01-17 12:15:00	0.49297
1	2016-01-17 12:30:00	0.3863
1	2016-01-17 12:45:00	0.37202
1	2016-01-17 13:00:00	0.12451
1	2016-01-17 13:15:00	0.070643
1	2016-01-17 13:30:00	0.069923
1	2016-01-17 13:45:00	0.062008
1	2016-01-17 14:00:00	0.23007
1	2016-01-17 14:15:00	0.099289
1	2016-01-17 14:30:00	0.075046
1	2016-01-17 14:45:00	0.067931
1	2016-01-17 15:00:00	0.13871
1	2016-01-17 15:15:00	0.062493
1	2016-01-17 15:30:00	0.051879
1	2016-01-17 15:45:00	0.045864
1	2016-01-17 16:00:00	0.046899
1	2016-01-17 16:15:00	0.045851
1	2016-01-17 16:30:00	0.049297
1	2016-01-17 16:45:00	0.040658
1	2016-01-17 17:00:00	0.026594
1	2016-01-17 17:15:00	0.029791
1	2016-01-17 17:30:00	0.01115
1	2016-01-17 17:45:00	0.0042142
1	2016-01-17 18:00:00	-0.002225
1	2016-01-18 07:15:00	0.00038264
1	2016-01-18 07:30:00	0.006666
1	2016-01-18 07:45:00	0.010969
1	2016-01-18 08:00:00	0.017812
1	2016-01-18 08:15:00	0.024947
1	2016-01-18 08:30:00	0.024499
1	2016-01-18 08:45:00	0.047122
1	2016-01-18 09:00:00	0.46021
1	2016-01-18 09:15:00	0.63109
1	2016-01-18 09:30:00	0.5767
1	2016-01-18 09:45:00	0.62427
1	2016-01-18 10:00:00	0.23341
1	2016-01-18 10:15:00	0.13625
1	2016-01-18 10:30:00	0.28599
1	2016-01-18 10:45:00	0.34961
1	2016-01-18 11:00:00	0.20586
1	2016-01-18 11:15:00	0.30834
1	2016-01-18 11:30:00	0.36259
1	2016-01-18 11:45:00	0.39784
1	2016-01-18 12:00:00	0.43387
1	2016-01-18 12:15:00	0.43217
1	2016-01-18 12:30:00	0.41461
1	2016-01-18 12:45:00	0.38381
1	2016-01-18 13:00:00	0.1213
1	2016-01-18 13:15:00	0.085805
1	2016-01-18 13:30:00	0.082699
1	2016-01-18 13:45:00	0.086237
1	2016-01-18 14:00:00	0.29306
1	2016-01-18 14:15:00	0.11453
1	2016-01-18 14:30:00	0.10044
1	2016-01-18 14:45:00	0.097389
1	2016-01-18 15:00:00	0.083066
1	2016-01-18 15:15:00	0.052245
1	2016-01-18 15:30:00	0.036358
1	2016-01-18 15:45:00	0.061326
1	2016-01-18 16:00:00	0.024638
1	2016-01-18 16:15:00	0.025943
1	2016-01-18 16:30:00	0.026942
1	2016-01-18 16:45:00	0.019603
1	2016-01-18 17:00:00	0.026969
1	2016-01-18 17:15:00	0.020381
1	2016-01-18 17:30:00	0.01453
1	2016-01-18 17:45:00	0.0074037
1	2016-01-18 18:00:00	0.001849
1	2016-01-19 07:15:00	0.0014834
1	2016-01-19 07:30:00	0.0073566
1	2016-01-19 07:45:00	0.014034
1	2016-01-19 08:00:00	0.019679
