Names,TA,Mass,
20160418_CRM.csv,2239.885068,100,NA
20160418_TANK10.csv,2148.285523,100.58,NA
20160418_TANK11.csv,2145.864147,100.7,NA
20160418_TANK12.csv,2148.884555,100.06,NA
20160418_TANK13.csv,2151.830596,100.05,NA
20160418_TANK14.csv,2151.54221,100.06,NA
20160418_TANK15.csv,2148.270872,100.24,NA
20160418_TANK16.csv,2155.896405,100.01,NA
20160418_TANK17.csv,2157.656576,100.08,NA
20160418_TANK18.csv,2139.622272,100.04,NA
20160418mass.csv,NA,NA,NA
