Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,2/22/2016 12:39:07 PM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 9/9",,,,
Measured Values,,"Scope 1/1, Sample 9/9",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,70.9,,21.8,,
28,0.0400,3.7,0.0400,21.8,-67.2,
58,0.0800,-25.8,0.0400,21.8,-29.5,
61,0.1200,-26.9,0.0400,21.8,-1.1,
64,0.1600,-27.4,0.0400,21.8,-0.5,
68,0.2000,-27.3,0.0400,21.8,0.1,
72,0.2400,-26.4,0.0400,21.8,0.9,
102,0.2800,-16.2,0.0400,21.8,10.2,
118,0.3200,-12.3,0.0400,21.8,3.9,
129,0.3600,-9.5,0.0400,21.8,2.8,
134,0.4000,-7.5,0.0400,21.8,2.0,
154,0.4400,-1.8,0.0400,21.8,5.7,
158,0.4800,-0.6,0.0400,21.8,1.2,
162,0.5200,-0.7,0.0400,21.8,-0.1,
171,0.5600,2.2,0.0400,21.8,2.9,
176,0.6000,4.2,0.0400,21.8,2.0,
179,0.6400,4.8,0.0400,21.8,0.6,
201,0.6800,10.2,0.0400,21.8,5.4,
205,0.7200,11.6,0.0400,21.8,1.4,
211,0.7600,13.5,0.0400,21.8,1.9,
216,0.8000,14.7,0.0400,21.8,1.2,
222,0.8400,17.4,0.0400,21.8,2.7,
226,0.8800,19.2,0.0400,21.8,1.8,
231,0.9200,20.1,0.0400,21.8,0.9,
236,0.9600,21.8,0.0400,21.8,1.7,
242,1.0000,24.4,0.0400,21.8,2.6,
247,1.0400,28.4,0.0400,21.8,4.0,
251,1.0800,29.4,0.0400,21.8,1.0,
256,1.1200,31.5,0.0400,21.8,2.1,
260,1.1600,32.5,0.0400,21.8,1.0,
266,1.2000,34.2,0.0400,21.8,1.7,
270,1.2400,37.4,0.0400,21.8,3.2,
275,1.2800,39.9,0.0400,21.8,2.5,
280,1.3200,41.4,0.0400,21.8,1.5,
285,1.3600,43.3,0.0400,21.8,1.9,
291,1.4000,45.7,0.0400,21.8,2.4,
296,1.4400,48.1,0.0400,21.8,2.4,
300,1.4800,50.9,0.0400,21.8,2.8,
304,1.5200,55.9,0.0400,21.8,5.0,
309,1.5600,58.2,0.0400,21.8,2.3,
313,1.6000,62.0,0.0400,21.8,3.8,
317,1.6400,63.1,0.0400,21.8,1.1,
321,1.6800,67.3,0.0400,21.8,4.2,
325,1.7200,70.1,0.0400,21.8,2.8,
330,1.7600,71.4,0.0400,21.8,1.3,
334,1.8000,76.5,0.0400,21.8,5.1,
339,1.8400,83.3,0.0400,21.8,6.8,
343,1.8800,87.7,0.0400,21.8,4.4,
348,1.9200,95.7,0.0400,21.8,8.0,
353,1.9600,101.1,0.0400,21.8,5.4,
384,2.0000,115.9,0.0400,21.8,14.8,
388,2.0400,130.7,0.0400,21.8,14.8,
411,2.0800,146.8,0.0400,21.8,16.1,352.53
419,2.1200,159.1,0.0400,21.8,12.3,314.01
426,2.1600,169.4,0.0400,21.8,10.3,239.84
431,2.2000,176.7,0.0400,21.8,7.3,182.53
435,2.2400,183.2,0.0400,21.8,6.5,135.92
560,2.2600,185.6,0.0200,21.8,2.4,123.23
564,2.2800,188.6,0.0200,21.8,3.0,111.19
569,2.3000,190.3,0.0200,21.8,1.7,103.03
573,2.3200,192.0,0.0200,21.8,1.7,93.18
578,2.3400,194.0,0.0200,21.7,2.0,88.80
583,2.3600,195.9,0.0200,21.8,1.9,83.36
587,2.3800,197.4,0.0200,21.8,1.5,80.30
