Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,2/22/2016 12:39:07 PM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 5/9",,,,
Measured Values,,"Scope 1/1, Sample 5/9",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,74.8,,22.5,,
28,0.0400,17.1,0.0400,22.5,-57.7,
58,0.0800,-10.5,0.0400,22.5,-27.6,
83,0.1200,-18.0,0.0400,22.5,-7.5,
87,0.1600,-16.5,0.0400,22.5,1.5,
90,0.2000,-16.4,0.0400,22.5,0.1,
103,0.2400,-13.8,0.0400,22.5,2.6,
115,0.2800,-10.1,0.0400,22.5,3.7,
122,0.3200,-8.2,0.0400,22.5,1.9,
142,0.3600,-2.6,0.0400,22.5,5.6,
151,0.4000,-0.5,0.0400,22.5,2.1,
154,0.4400,-0.6,0.0400,22.5,-0.1,
160,0.4800,3.7,0.0400,22.5,4.3,
164,0.5200,5.4,0.0400,22.4,1.7,
176,0.5600,8.9,0.0400,22.5,3.5,
181,0.6000,11.5,0.0400,22.5,2.6,
186,0.6400,13.8,0.0400,22.4,2.3,
190,0.6800,15.1,0.0400,22.5,1.3,
194,0.7200,17.2,0.0400,22.4,2.1,
199,0.7600,19.4,0.0400,22.4,2.2,
204,0.8000,21.1,0.0400,22.4,1.7,
208,0.8400,23.2,0.0400,22.5,2.1,
212,0.8800,26.4,0.0400,22.4,3.2,
217,0.9200,28.5,0.0400,22.4,2.1,
221,0.9600,30.9,0.0400,22.4,2.4,
225,1.0000,31.9,0.0400,22.4,1.0,
229,1.0400,33.1,0.0400,22.4,1.2,
233,1.0800,35.8,0.0400,22.4,2.7,
237,1.1200,36.6,0.0400,22.4,0.8,
241,1.1600,37.8,0.0400,22.4,1.2,
246,1.2000,39.4,0.0400,22.4,1.6,
250,1.2400,42.8,0.0400,22.4,3.4,
254,1.2800,46.0,0.0400,22.4,3.2,
258,1.3200,48.0,0.0400,22.4,2.0,
262,1.3600,51.5,0.0400,22.4,3.5,
266,1.4000,56.3,0.0400,22.4,4.8,
270,1.4400,58.6,0.0400,22.4,2.3,
274,1.4800,63.7,0.0400,22.4,5.1,
278,1.5200,65.0,0.0400,22.4,1.3,
282,1.5600,67.0,0.0400,22.4,2.0,
286,1.6000,67.6,0.0400,22.4,0.6,
289,1.6400,68.0,0.0400,22.4,0.4,
293,1.6800,70.5,0.0400,22.4,2.5,
298,1.7200,75.5,0.0400,22.4,5.0,
302,1.7600,83.1,0.0400,22.4,7.6,
306,1.8000,85.3,0.0400,22.4,2.2,
332,1.8400,91.5,0.0400,22.4,6.2,
338,1.8800,98.1,0.0400,22.4,6.6,
349,1.9200,106.2,0.0400,22.4,8.1,
354,1.9600,117.2,0.0400,22.4,11.0,
382,2.0000,134.1,0.0400,22.4,16.9,
391,2.0400,148.8,0.0400,22.4,14.7,350.43
403,2.0800,161.9,0.0400,22.4,13.1,312.78
411,2.1200,171.8,0.0400,22.4,9.9,244.88
417,2.1600,179.4,0.0400,22.4,7.6,174.94
421,2.2000,185.6,0.0400,22.4,6.2,132.41
546,2.2200,187.7,0.0200,22.3,2.1,114.90
551,2.2400,189.8,0.0200,22.4,2.1,105.60
555,2.2600,192.0,0.0200,22.3,2.2,97.24
560,2.2800,193.8,0.0200,22.3,1.8,89.08
563,2.3000,196.3,0.0200,22.4,2.5,83.43
567,2.3200,197.3,0.0200,22.3,1.0,79.30
572,2.3400,198.5,0.0200,22.3,1.2,75.20
577,2.3600,200.1,0.0200,22.3,1.6,71.18
