Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,2/22/2016 12:39:07 PM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 6/9",,,,
Measured Values,,"Scope 1/1, Sample 6/9",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,46.0,,20.6,,
28,0.0400,-44.9,0.0400,20.6,-90.9,
50,0.0800,-58.1,0.0400,20.6,-13.2,
53,0.1200,-58.4,0.0400,20.6,-0.3,
78,0.1600,-52.6,0.0400,20.6,5.8,
107,0.2000,-44.2,0.0400,20.6,8.4,
134,0.2400,-36.3,0.0400,20.6,7.9,
162,0.2800,-28.6,0.0400,20.6,7.7,
188,0.3200,-21.6,0.0400,20.6,7.0,
207,0.3600,-16.4,0.0400,20.6,5.2,
220,0.4000,-12.8,0.0400,20.6,3.6,
230,0.4400,-9.4,0.0400,20.6,3.4,
254,0.4800,-3.6,0.0400,20.6,5.8,
266,0.5200,-0.6,0.0400,20.6,3.0,
269,0.5600,-0.4,0.0400,20.6,0.2,
276,0.6000,2.4,0.0400,20.6,2.8,
282,0.6400,3.7,0.0400,20.6,1.3,
287,0.6800,4.8,0.0400,20.6,1.1,
310,0.7200,11.3,0.0400,20.6,6.5,
317,0.7600,12.8,0.0400,20.6,1.5,
325,0.8000,14.9,0.0400,20.6,2.1,
334,0.8400,16.9,0.0400,20.6,2.0,
339,0.8800,20.0,0.0400,20.6,3.1,
344,0.9200,24.2,0.0400,20.6,4.2,
348,0.9600,25.5,0.0400,20.6,1.3,
354,1.0000,26.9,0.0400,20.6,1.4,
360,1.0400,28.8,0.0400,20.6,1.9,
365,1.0800,31.5,0.0400,20.6,2.7,
371,1.1200,33.2,0.0400,20.6,1.7,
383,1.1600,35.9,0.0400,20.6,2.7,
388,1.2000,38.3,0.0400,20.6,2.4,
398,1.2400,41.1,0.0400,20.6,2.8,
410,1.2800,44.0,0.0400,20.6,2.9,
416,1.3200,46.5,0.0400,20.6,2.5,
421,1.3600,50.1,0.0400,20.6,3.6,
426,1.4000,52.4,0.0400,20.6,2.3,
433,1.4400,54.4,0.0400,20.6,2.0,
444,1.4800,57.3,0.0400,20.6,2.9,
454,1.5200,60.2,0.0400,20.6,2.9,
459,1.5600,63.7,0.0400,20.6,3.5,
464,1.6000,67.3,0.0400,20.6,3.6,
470,1.6400,69.2,0.0400,20.6,1.9,
475,1.6800,72.8,0.0400,20.6,3.6,
482,1.7200,76.1,0.0400,20.6,3.3,
490,1.7600,79.6,0.0400,20.6,3.5,
494,1.8000,84.4,0.0400,20.6,4.8,
502,1.8400,87.4,0.0400,20.6,3.0,
513,1.8800,92.3,0.0400,20.6,4.9,
519,1.9200,97.5,0.0400,20.6,5.2,
526,1.9600,103.4,0.0400,20.6,5.9,
531,2.0000,117.5,0.0400,20.6,14.1,
536,2.0400,119.2,0.0400,20.6,1.7,
542,2.0800,126.0,0.0400,20.6,6.8,
556,2.1200,136.2,0.0400,20.6,10.2,
563,2.1600,148.1,0.0400,20.6,11.9,
572,2.2000,157.7,0.0400,20.6,9.6,252.61
581,2.2400,166.5,0.0400,20.6,8.8,214.40
588,2.2800,173.4,0.0400,20.6,6.9,170.63
592,2.3200,179.9,0.0400,20.6,6.5,134.34
598,2.3600,184.8,0.0400,20.6,4.9,110.23
724,2.3800,185.9,0.0200,20.6,1.1,98.13
728,2.4000,188.3,0.0200,20.6,2.4,89.40
734,2.4200,189.9,0.0200,20.6,1.6,83.07
739,2.4400,191.7,0.0200,20.6,1.8,86.55
744,2.4600,193.3,0.0200,20.6,1.6,87.72
