Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,2/22/2016 12:39:07 PM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 1/9",,,,
Measured Values,,"Scope 1/1, Sample 1/9",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,49.2,,20.9,,
28,0.0400,-24.3,0.0400,21.0,-73.5,
58,0.0800,-41.0,0.0400,21.0,-16.7,
61,0.1200,-41.2,0.0400,21.0,-0.2,
91,0.1600,-33.8,0.0400,21.0,7.4,
117,0.2000,-25.9,0.0400,20.9,7.9,
139,0.2400,-20.0,0.0400,20.9,5.9,
159,0.2800,-14.9,0.0400,21.0,5.1,
173,0.3200,-10.9,0.0400,20.9,4.0,
182,0.3600,-8.3,0.0400,20.9,2.6,
192,0.4000,-2.6,0.0400,20.9,5.7,
198,0.4400,-0.6,0.0400,20.9,2.0,
207,0.4800,2.5,0.0400,20.9,3.1,
212,0.5200,4.8,0.0400,20.9,2.3,
217,0.5600,6.8,0.0400,20.9,2.0,
226,0.6000,10.4,0.0400,20.9,3.6,
231,0.6400,12.6,0.0400,20.9,2.2,
236,0.6800,16.0,0.0400,20.9,3.4,
241,0.7200,18.6,0.0400,20.9,2.6,
245,0.7600,20.5,0.0400,20.9,1.9,
250,0.8000,21.7,0.0400,20.9,1.2,
255,0.8400,23.7,0.0400,20.9,2.0,
260,0.8800,25.0,0.0400,20.9,1.3,
264,0.9200,29.9,0.0400,20.9,4.9,
269,0.9600,30.9,0.0400,20.9,1.0,
273,1.0000,32.2,0.0400,20.9,1.3,
278,1.0400,34.4,0.0400,20.9,2.2,
282,1.0800,36.1,0.0400,20.9,1.7,
287,1.1200,39.3,0.0400,20.9,3.2,
291,1.1600,44.7,0.0400,20.9,5.4,
295,1.2000,45.3,0.0400,20.9,0.6,
299,1.2400,46.6,0.0400,20.9,1.3,
303,1.2800,49.8,0.0400,20.9,3.2,
307,1.3200,53.5,0.0400,20.9,3.7,
311,1.3600,56.1,0.0400,20.9,2.6,
315,1.4000,56.8,0.0400,20.9,0.7,
319,1.4400,58.4,0.0400,20.9,1.6,
323,1.4800,59.7,0.0400,20.9,1.3,
327,1.5200,66.0,0.0400,20.9,6.3,
331,1.5600,67.5,0.0400,20.9,1.5,
335,1.6000,69.0,0.0400,20.9,1.5,
339,1.6400,74.4,0.0400,20.9,5.4,
343,1.6800,75.4,0.0400,20.9,1.0,
347,1.7200,78.4,0.0400,20.9,3.0,
351,1.7600,86.0,0.0400,20.9,7.6,
354,1.8000,87.1,0.0400,20.9,1.1,
358,1.8400,91.6,0.0400,20.9,4.5,
362,1.8800,95.2,0.0400,20.9,3.6,
366,1.9200,99.3,0.0400,20.9,4.1,
371,1.9600,102.0,0.0400,20.9,2.7,
375,2.0000,109.0,0.0400,20.9,7.0,
380,2.0400,117.5,0.0400,20.9,8.5,
384,2.0800,127.2,0.0400,20.9,9.7,
389,2.1200,135.9,0.0400,20.9,8.7,
395,2.1600,145.9,0.0400,20.9,10.0,253.28
401,2.2000,156.4,0.0400,20.9,10.5,242.20
408,2.2400,166.5,0.0400,20.9,10.1,218.80
413,2.2800,173.4,0.0400,20.9,6.9,183.27
417,2.3200,180.9,0.0400,20.9,7.5,138.99
542,2.3400,181.1,0.0200,20.9,0.2,116.08
546,2.3600,183.9,0.0200,20.9,2.8,100.31
552,2.3800,185.7,0.0200,20.9,1.8,95.18
557,2.4000,187.8,0.0200,20.9,2.1,89.45
561,2.4200,190.0,0.0200,20.9,2.2,96.31
565,2.4400,191.6,0.0200,20.9,1.6,82.28
