Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,2/22/2016 12:39:07 PM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 2/9",,,,
Measured Values,,"Scope 1/1, Sample 2/9",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,45.8,,20.8,,
28,0.0400,-47.1,0.0400,20.8,-92.9,
47,0.0800,-58.5,0.0400,20.8,-11.4,
50,0.1200,-58.8,0.0400,20.8,-0.3,
76,0.1600,-52.6,0.0400,20.8,6.2,
106,0.2000,-44.2,0.0400,20.8,8.4,
135,0.2400,-35.9,0.0400,20.8,8.3,
163,0.2800,-27.9,0.0400,20.8,8.0,
188,0.3200,-21.4,0.0400,20.8,6.5,
207,0.3600,-16.0,0.0400,20.8,5.4,
216,0.4000,-12.6,0.0400,20.8,3.4,
229,0.4400,-9.2,0.0400,20.8,3.4,
255,0.4800,-3.0,0.0400,20.8,6.2,
261,0.5200,-0.5,0.0400,20.8,2.5,
264,0.5600,-0.5,0.0400,20.8,0.0,
270,0.6000,3.8,0.0400,20.8,4.3,
274,0.6400,5.2,0.0400,20.8,1.4,
279,0.6800,6.3,0.0400,20.8,1.1,
298,0.7200,11.3,0.0400,20.8,5.0,
304,0.7600,14.0,0.0400,20.8,2.7,
310,0.8000,16.1,0.0400,20.8,2.1,
317,0.8400,17.5,0.0400,20.8,1.4,
324,0.8800,20.6,0.0400,20.8,3.1,
329,0.9200,23.7,0.0400,20.8,3.1,
335,0.9600,25.3,0.0400,20.8,1.6,
340,1.0000,27.2,0.0400,20.8,1.9,
345,1.0400,31.0,0.0400,20.8,3.8,
350,1.0800,33.1,0.0400,20.8,2.1,
355,1.1200,34.9,0.0400,20.8,1.8,
361,1.1600,36.7,0.0400,20.8,1.8,
367,1.2000,39.3,0.0400,20.8,2.6,
372,1.2400,41.8,0.0400,20.8,2.5,
377,1.2800,44.1,0.0400,20.8,2.3,
382,1.3200,47.4,0.0400,20.8,3.3,
387,1.3600,51.9,0.0400,20.8,4.5,
391,1.4000,53.8,0.0400,20.8,1.9,
395,1.4400,55.3,0.0400,20.8,1.5,
400,1.4800,59.5,0.0400,20.8,4.2,
404,1.5200,61.1,0.0400,20.8,1.6,
408,1.5600,64.8,0.0400,20.8,3.7,
412,1.6000,66.5,0.0400,20.8,1.7,
416,1.6400,69.0,0.0400,20.8,2.5,
422,1.6800,71.7,0.0400,20.8,2.7,
426,1.7200,79.6,0.0400,20.8,7.9,
430,1.7600,82.4,0.0400,20.8,2.8,
434,1.8000,85.6,0.0400,20.8,3.2,
438,1.8400,91.7,0.0400,20.8,6.1,
442,1.8800,96.9,0.0400,20.8,5.2,
446,1.9200,99.1,0.0400,20.8,2.2,
450,1.9600,102.7,0.0400,20.8,3.6,
456,2.0000,107.9,0.0400,20.8,5.2,
466,2.0400,115.1,0.0400,20.8,7.2,
470,2.0800,129.1,0.0400,20.8,14.0,
480,2.1200,136.0,0.0400,20.8,6.9,
488,2.1600,147.6,0.0400,20.8,11.6,265.07
494,2.2000,159.1,0.0400,20.8,11.5,240.82
499,2.2400,167.2,0.0400,20.8,8.1,204.85
506,2.2800,174.3,0.0400,20.8,7.1,177.26
510,2.3200,180.1,0.0400,20.8,5.8,129.59
634,2.3400,183.0,0.0200,20.7,2.9,114.15
639,2.3600,184.2,0.0200,20.7,1.2,107.19
644,2.3800,186.7,0.0200,20.7,2.5,97.15
648,2.4000,188.7,0.0200,20.7,2.0,92.23
652,2.4200,190.5,0.0200,20.7,1.8,91.29
657,2.4400,192.1,0.0200,20.8,1.6,88.89
