Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,2/22/2016 12:39:07 PM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 3/9",,,,
Measured Values,,"Scope 1/1, Sample 3/9",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,61.5,,20.9,,
28,0.0400,-10.5,0.0400,20.9,-72.0,
58,0.0800,-35.8,0.0400,20.9,-25.3,
61,0.1200,-36.4,0.0400,20.9,-0.6,
65,0.1600,-36.0,0.0400,20.9,0.4,
95,0.2000,-26.6,0.0400,20.9,9.4,
119,0.2400,-19.0,0.0400,20.8,7.6,
138,0.2800,-14.1,0.0400,20.8,4.9,
149,0.3200,-10.4,0.0400,20.9,3.7,
157,0.3600,-8.3,0.0400,20.9,2.1,
180,0.4000,-1.8,0.0400,20.8,6.5,
184,0.4400,-0.6,0.0400,20.8,1.2,
190,0.4800,0.3,0.0400,20.8,0.9,
194,0.5200,2.6,0.0400,20.8,2.3,
200,0.5600,4.2,0.0400,20.8,1.6,
204,0.6000,5.4,0.0400,20.8,1.2,
230,0.6400,11.6,0.0400,20.8,6.2,
239,0.6800,14.0,0.0400,20.8,2.4,
247,0.7200,15.9,0.0400,20.8,1.9,
255,0.7600,17.7,0.0400,20.8,1.8,
264,0.8000,20.1,0.0400,20.8,2.4,
271,0.8400,22.7,0.0400,20.8,2.6,
276,0.8800,25.7,0.0400,20.8,3.0,
281,0.9200,28.1,0.0400,20.8,2.4,
285,0.9600,28.9,0.0400,20.8,0.8,
297,1.0000,31.8,0.0400,20.8,2.9,
307,1.0400,34.0,0.0400,20.8,2.2,
319,1.0800,36.6,0.0400,20.8,2.6,
330,1.1200,39.0,0.0400,20.8,2.4,
339,1.1600,41.4,0.0400,20.8,2.4,
345,1.2000,44.3,0.0400,20.8,2.9,
351,1.2400,46.4,0.0400,20.8,2.1,
362,1.2800,49.0,0.0400,20.8,2.6,
366,1.3200,53.4,0.0400,20.8,4.4,
371,1.3600,55.0,0.0400,20.8,1.6,
376,1.4000,56.5,0.0400,20.8,1.5,
386,1.4400,58.6,0.0400,20.8,2.1,
393,1.4800,61.1,0.0400,20.8,2.5,
398,1.5200,65.1,0.0400,20.8,4.0,
402,1.5600,70.4,0.0400,20.8,5.3,
406,1.6000,72.2,0.0400,20.8,1.8,
411,1.6400,74.0,0.0400,20.8,1.8,
415,1.6800,79.0,0.0400,20.8,5.0,
419,1.7200,84.6,0.0400,20.8,5.6,
423,1.7600,85.1,0.0400,20.8,0.5,
426,1.8000,86.4,0.0400,20.8,1.3,
432,1.8400,89.5,0.0400,20.8,3.1,
436,1.8800,99.0,0.0400,20.8,9.5,
440,1.9200,106.7,0.0400,20.8,7.7,
444,1.9600,113.5,0.0400,20.8,6.8,
448,2.0000,117.6,0.0400,20.8,4.1,
453,2.0400,120.4,0.0400,20.8,2.8,
458,2.0800,128.3,0.0400,20.8,7.9,
464,2.1200,136.4,0.0400,20.8,8.1,
474,2.1600,146.6,0.0400,20.8,10.2,
480,2.2000,157.7,0.0400,20.8,11.1,242.21
487,2.2400,165.4,0.0400,20.8,7.7,215.05
493,2.2800,173.0,0.0400,20.8,7.6,181.30
498,2.3200,179.4,0.0400,20.8,6.4,140.90
502,2.3600,185.6,0.0400,20.8,6.2,110.76
628,2.3800,185.5,0.0200,20.8,-0.1,101.77
632,2.4000,187.9,0.0200,20.8,2.4,87.27
637,2.4200,189.7,0.0200,20.8,1.8,80.69
642,2.4400,191.4,0.0200,20.8,1.7,81.19
647,2.4600,193.2,0.0200,20.8,1.8,87.87
