Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,8/18/2015 11:39:53 AM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 1/1",,,,
Measured Values,,"Scope 1/1, Sample 1/1",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,21.2,,19.5,,
26,0.0400,-51.7,0.0400,19.5,-72.9,
29,0.0800,-53.2,0.0400,19.5,-1.5,
32,0.1200,-52.9,0.0400,19.5,0.3,
38,0.1600,-51.6,0.0400,19.5,1.3,
68,0.2000,-40.7,0.0400,19.5,10.9,
98,0.2400,-29.3,0.0400,19.6,11.4,
124,0.2800,-21.6,0.0400,19.6,7.7,
142,0.3200,-16.5,0.0400,19.6,5.1,
154,0.3600,-12.6,0.0400,19.6,3.9,
164,0.4000,-9.3,0.0400,19.6,3.3,
182,0.4400,-3.8,0.0400,19.6,5.5,
192,0.4800,-0.5,0.0400,19.6,3.3,
202,0.5200,2.7,0.0400,19.6,3.2,
207,0.5600,3.9,0.0400,19.6,1.2,
211,0.6000,5.8,0.0400,19.6,1.9,
228,0.6400,9.9,0.0400,19.6,4.1,
234,0.6800,12.6,0.0400,19.6,2.7,
239,0.7200,16.0,0.0400,19.6,3.4,
244,0.7600,17.4,0.0400,19.6,1.4,
248,0.8000,20.0,0.0400,19.6,2.6,
253,0.8400,21.7,0.0400,19.6,1.7,
259,0.8800,24.2,0.0400,19.6,2.5,
263,0.9200,25.8,0.0400,19.6,1.6,
269,0.9600,27.7,0.0400,19.6,1.9,
276,1.0000,29.4,0.0400,19.6,1.7,
281,1.0400,31.3,0.0400,19.6,1.9,
287,1.0800,34.3,0.0400,19.6,3.0,
292,1.1200,36.9,0.0400,19.6,2.6,
298,1.1600,38.8,0.0400,19.6,1.9,
303,1.2000,41.3,0.0400,19.6,2.5,
307,1.2400,46.3,0.0400,19.6,5.0,
312,1.2800,48.6,0.0400,19.6,2.3,
316,1.3200,50.7,0.0400,19.6,2.1,
320,1.3600,52.1,0.0400,19.6,1.4,
324,1.4000,54.6,0.0400,19.6,2.5,
329,1.4400,58.5,0.0400,19.6,3.9,
333,1.4800,62.7,0.0400,19.6,4.2,
337,1.5200,63.8,0.0400,19.6,1.1,
341,1.5600,67.9,0.0400,19.6,4.1,
345,1.6000,72.8,0.0400,19.6,4.9,
350,1.6400,75.7,0.0400,19.6,2.9,
353,1.6800,77.4,0.0400,19.6,1.7,
357,1.7200,81.0,0.0400,19.6,3.6,
361,1.7600,82.8,0.0400,19.6,1.8,
365,1.8000,88.8,0.0400,19.6,6.0,
369,1.8400,94.1,0.0400,19.6,5.3,
373,1.8800,97.3,0.0400,19.6,3.2,
377,1.9200,101.3,0.0400,19.6,4.0,
381,1.9600,104.4,0.0400,19.6,3.1,
385,2.0000,112.0,0.0400,19.6,7.6,
389,2.0400,118.4,0.0400,19.6,6.4,
393,2.0800,126.8,0.0400,19.6,8.4,
398,2.1200,132.3,0.0400,19.6,5.5,
402,2.1600,142.1,0.0400,19.6,9.8,
407,2.2000,152.7,0.0400,19.6,10.6,242.47
411,2.2400,164.7,0.0400,19.6,12.0,229.11
416,2.2800,170.1,0.0400,19.6,5.4,197.73
421,2.3200,177.1,0.0400,19.6,7.0,145.27
424,2.3600,183.2,0.0400,19.6,6.1,106.69
549,2.3800,182.8,0.0200,19.7,-0.4,92.36
554,2.4000,185.4,0.0200,19.6,2.6,92.96
558,2.4200,187.6,0.0200,19.6,2.2,77.40
562,2.4400,189.2,0.0200,19.7,1.6,77.99
566,2.4600,190.4,0.0200,19.7,1.2,86.91
570,2.4800,192.2,0.0200,19.7,1.8,74.69
575,2.5000,193.5,0.0200,19.7,1.3,74.67
579,2.5200,195.3,0.0200,19.7,1.8,70.43
582,2.5400,196.9,0.0200,19.7,1.6,63.54
586,2.5600,197.6,0.0200,19.7,0.7,60.60
590,2.5800,198.9,0.0200,19.6,1.3,57.52
594,2.6000,199.7,0.0200,19.7,0.8,51.71
598,2.6200,201.2,0.0200,19.7,1.5,51.95
601,2.6400,202.6,0.0200,19.6,1.4,52.03
610,2.6600,202.8,0.0200,19.7,0.2,48.08
618,2.6800,203.8,0.0200,19.7,1.0,48.40
621,2.7000,205.2,0.0200,19.7,1.4,47.12
625,2.7200,206.0,0.0200,19.7,0.8,48.57
629,2.7400,206.9,0.0200,19.7,0.9,47.66
632,2.7600,208.0,0.0200,19.7,1.1,42.25
636,2.7800,208.6,0.0200,19.7,0.6,39.42
640,2.8000,209.4,0.0200,19.7,0.8,40.08
644,2.8200,210.2,0.0200,19.7,0.8,38.48
648,2.8400,211.1,0.0200,19.7,0.9,38.70
651,2.8600,211.7,0.0200,19.7,0.6,38.31
655,2.8800,212.6,0.0200,19.7,0.9,36.86
658,2.9000,213.2,0.0200,19.7,0.6,34.13
661,2.9200,214.0,0.0200,19.7,0.8,33.20
665,2.9400,214.5,0.0200,19.7,0.5,33.97
668,2.9600,215.3,0.0200,19.7,0.8,31.37
672,2.9800,215.7,0.0200,19.7,0.4,30.01
675,3.0000,216.6,0.0200,19.7,0.9,27.83
678,3.0200,217.1,0.0200,19.7,0.5,26.02
682,3.0400,217.3,0.0200,19.7,0.2,24.59
686,3.0600,218.0,0.0200,19.7,0.7,26.44
689,3.0800,218.5,0.0200,19.7,0.5,26.24
693,3.1000,219.0,0.0200,19.7,0.5,28.87
696,3.1200,219.7,0.0200,19.7,0.7,29.33
699,3.1400,220.3,0.0200,19.7,0.6,25.46
703,3.1600,220.6,0.0200,19.7,0.3,26.14
706,3.1800,221.3,0.0200,19.7,0.7,25.15
709,3.2000,221.7,0.0200,19.7,0.4,23.20
713,3.2200,222.0,0.0200,19.7,0.3,23.09
716,3.2400,222.9,0.0200,19.7,0.9,22.58
719,3.2600,223.0,0.0200,19.7,0.1,22.04
724,3.2800,223.4,0.0200,19.7,0.4,22.65
727,3.3000,224.0,0.0200,19.7,0.6,21.79
730,3.3200,224.4,0.0200,19.7,0.4,20.26
733,3.3400,224.9,0.0200,19.7,0.5,22.76
737,3.3600,225.2,0.0200,19.7,0.3,20.74
740,3.3800,225.6,0.0200,19.7,0.4,18.52
744,3.4000,226.0,0.0200,19.7,0.4,19.62
747,3.4200,226.6,0.0200,19.7,0.6,20.55
750,3.4400,226.7,0.0200,19.7,0.1,20.13
