Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,2/18/2016 11:07:37 AM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 1/1",,,,
Measured Values,,"Scope 1/1, Sample 1/1",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,41.3,,19.6,,
28,0.0400,-43.8,0.0400,19.6,-85.1,
46,0.0800,-52.4,0.0400,19.6,-8.6,
50,0.1200,-52.3,0.0400,19.6,0.1,
74,0.1600,-46.0,0.0400,19.6,6.3,
99,0.2000,-38.5,0.0400,19.7,7.5,
123,0.2400,-31.6,0.0400,19.6,6.9,
144,0.2800,-25.7,0.0400,19.7,5.9,
160,0.3200,-21.1,0.0400,19.7,4.6,
176,0.3600,-16.6,0.0400,19.7,4.5,
185,0.4000,-14.0,0.0400,19.7,2.6,
197,0.4400,-10.7,0.0400,19.7,3.3,
205,0.4800,-8.5,0.0400,19.7,2.2,
224,0.5200,-3.9,0.0400,19.7,4.6,
228,0.5600,-0.6,0.0400,19.7,3.3,
231,0.6000,-0.7,0.0400,19.7,-0.1,
235,0.6400,0.3,0.0400,19.7,1.0,
240,0.6800,2.8,0.0400,19.7,2.5,
244,0.7200,4.6,0.0400,19.7,1.8,
249,0.7600,5.7,0.0400,19.7,1.1,
262,0.8000,10.9,0.0400,19.7,5.2,
267,0.8400,12.9,0.0400,19.7,2.0,
272,0.8800,14.7,0.0400,19.7,1.8,
277,0.9200,17.2,0.0400,19.7,2.5,
281,0.9600,18.5,0.0400,19.7,1.3,
287,1.0000,20.1,0.0400,19.7,1.6,
292,1.0400,21.6,0.0400,19.7,1.5,
297,1.0800,23.9,0.0400,19.7,2.3,
302,1.1200,26.3,0.0400,19.7,2.4,
307,1.1600,28.5,0.0400,19.7,2.2,
311,1.2000,30.4,0.0400,19.7,1.9,
316,1.2400,32.5,0.0400,19.7,2.1,
320,1.2800,34.9,0.0400,19.7,2.4,
325,1.3200,37.0,0.0400,19.7,2.1,
329,1.3600,38.4,0.0400,19.7,1.4,
334,1.4000,40.3,0.0400,19.7,1.9,
338,1.4400,41.6,0.0400,19.7,1.3,
343,1.4800,44.3,0.0400,19.7,2.7,
348,1.5200,47.7,0.0400,19.7,3.4,
352,1.5600,50.4,0.0400,19.7,2.7,
357,1.6000,53.4,0.0400,19.7,3.0,
361,1.6400,55.4,0.0400,19.7,2.0,
365,1.6800,58.9,0.0400,19.7,3.5,
370,1.7200,64.0,0.0400,19.7,5.1,
374,1.7600,68.0,0.0400,19.7,4.0,
378,1.8000,75.4,0.0400,19.7,7.4,
382,1.8400,77.4,0.0400,19.7,2.0,
386,1.8800,82.2,0.0400,19.7,4.8,
390,1.9200,84.1,0.0400,19.7,1.9,
394,1.9600,92.5,0.0400,19.7,8.4,
