Titration report,,,,, ,
Method,,,,,,
Method ID,,110,,"Release state
",Released,
Name,,CSUN2,,Modified by,SystemInternal,
Modified on,,8/18/2015 11:39:53 AM,,,,
Titration (EQP) [1],,"Scope 1/1, Sample 6/9",,,,
Measured Values,,"Scope 1/1, Sample 6/9",,,,
Time,V,Meas. value,dV,Temp.,dE,dE/dV
[s],[mL],[mV],[mL],[°C],[mV],[mV/mL]
0,0.0000,43.6,,21.4,,
28,0.0400,-31.5,0.0400,21.4,-75.1,
47,0.0800,-41.4,0.0400,21.4,-9.9,
51,0.1200,-40.9,0.0400,21.4,0.5,
82,0.1600,-31.9,0.0400,21.4,9.0,
106,0.2000,-24.5,0.0400,21.4,7.4,
127,0.2400,-18.5,0.0400,21.4,6.0,
144,0.2800,-14.0,0.0400,21.4,4.5,
158,0.3200,-10.1,0.0400,21.4,3.9,
167,0.3600,-7.5,0.0400,21.4,2.6,
186,0.4000,-1.7,0.0400,21.4,5.8,
189,0.4400,-0.6,0.0400,21.4,1.1,
202,0.4800,2.3,0.0400,21.4,2.9,
208,0.5200,4.3,0.0400,21.4,2.0,
212,0.5600,5.6,0.0400,21.4,1.3,
232,0.6000,10.7,0.0400,21.4,5.1,
241,0.6400,12.7,0.0400,21.4,2.0,
247,0.6800,14.7,0.0400,21.4,2.0,
255,0.7200,16.6,0.0400,21.4,1.9,
261,0.7600,18.7,0.0400,21.4,2.1,
266,0.8000,21.5,0.0400,21.4,2.8,
273,0.8400,24.0,0.0400,21.4,2.5,
278,0.8800,26.1,0.0400,21.4,2.1,
283,0.9200,28.9,0.0400,21.4,2.8,
289,0.9600,30.6,0.0400,21.4,1.7,
294,1.0000,32.8,0.0400,21.4,2.2,
299,1.0400,34.5,0.0400,21.4,1.7,
305,1.0800,36.5,0.0400,21.4,2.0,
311,1.1200,38.6,0.0400,21.4,2.1,
316,1.1600,41.4,0.0400,21.4,2.8,
321,1.2000,43.7,0.0400,21.4,2.3,
326,1.2400,48.4,0.0400,21.4,4.7,
330,1.2800,51.3,0.0400,21.4,2.9,
334,1.3200,52.0,0.0400,21.4,0.7,
338,1.3600,54.4,0.0400,21.4,2.4,
343,1.4000,56.2,0.0400,21.4,1.8,
347,1.4400,58.7,0.0400,21.4,2.5,
352,1.4800,61.9,0.0400,21.4,3.2,
356,1.5200,63.5,0.0400,21.4,1.6,
360,1.5600,69.2,0.0400,21.4,5.7,
364,1.6000,72.9,0.0400,21.4,3.7,
369,1.6400,74.4,0.0400,21.4,1.5,
373,1.6800,83.5,0.0400,21.4,9.1,
376,1.7200,83.3,0.0400,21.4,-0.2,
380,1.7600,87.0,0.0400,21.4,3.7,
384,1.8000,88.5,0.0400,21.4,1.5,
388,1.8400,92.8,0.0400,21.4,4.3,
392,1.8800,99.5,0.0400,21.4,6.7,
396,1.9200,107.7,0.0400,21.4,8.2,
401,1.9600,110.1,0.0400,21.4,2.4,
406,2.0000,116.1,0.0400,21.4,6.0,
415,2.0400,124.4,0.0400,21.4,8.3,
425,2.0800,136.8,0.0400,21.4,12.4,
433,2.1200,149.0,0.0400,21.4,12.2,284.32
439,2.1600,159.8,0.0400,21.4,10.8,257.53
445,2.2000,168.0,0.0400,21.4,8.2,210.69
450,2.2400,174.4,0.0400,21.4,6.4,159.27
455,2.2800,181.0,0.0400,21.4,6.6,125.14
581,2.3000,182.4,0.0200,21.4,1.4,112.74
586,2.3200,184.8,0.0200,21.4,2.4,104.93
590,2.3400,186.9,0.0200,21.4,2.1,96.43
594,2.3600,189.1,0.0200,21.4,2.2,88.02
603,2.3800,190.2,0.0200,21.4,1.1,87.06
608,2.4000,192.2,0.0200,21.4,2.0,77.13
612,2.4200,193.9,0.0200,21.4,1.7,73.87
616,2.4400,195.1,0.0200,21.4,1.2,75.23
621,2.4600,196.5,0.0200,21.4,1.4,75.08
626,2.4800,198.0,0.0200,21.4,1.5,69.97
629,2.5000,199.6,0.0200,21.4,1.6,66.96
632,2.5200,201.1,0.0200,21.4,1.5,61.30
636,2.5400,201.8,0.0200,21.4,0.7,52.21
640,2.5600,202.9,0.0200,21.4,1.1,47.13
644,2.5800,203.8,0.0200,21.4,0.9,43.98
648,2.6000,204.7,0.0200,21.4,0.9,49.07
652,2.6200,205.6,0.0200,21.4,0.9,51.32
655,2.6400,206.8,0.0200,21.4,1.2,47.91
659,2.6600,207.6,0.0200,21.4,0.8,45.51
662,2.6800,209.0,0.0200,21.4,1.4,40.11
666,2.7000,209.1,0.0200,21.4,0.1,37.80
670,2.7200,209.9,0.0200,21.4,0.8,35.75
674,2.7400,210.8,0.0200,21.4,0.9,35.77
678,2.7600,211.4,0.0200,21.4,0.6,37.45
681,2.7800,212.5,0.0200,21.4,1.1,40.67
685,2.8000,212.9,0.0200,21.4,0.4,36.02
689,2.8200,213.7,0.0200,21.4,0.8,35.17
693,2.8400,214.6,0.0200,21.4,0.9,33.78
696,2.8600,215.1,0.0200,21.4,0.5,31.68
700,2.8800,215.6,0.0200,21.4,0.5,32.48
703,2.9000,216.5,0.0200,21.4,0.9,31.28
707,2.9200,216.9,0.0200,21.4,0.4,30.54
711,2.9400,217.6,0.0200,21.4,0.7,30.67
714,2.9600,218.3,0.0200,21.4,0.7,29.35
718,2.9800,218.8,0.0200,21.4,0.5,27.29
721,3.0000,219.2,0.0200,21.4,0.4,27.07
725,3.0200,219.9,0.0200,21.4,0.7,25.49
728,3.0400,220.4,0.0200,21.4,0.5,25.62
732,3.0600,220.8,0.0200,21.4,0.4,26.03
736,3.0800,221.4,0.0200,21.4,0.6,25.86
740,3.1000,221.9,0.0200,21.4,0.5,25.20
744,3.1200,222.4,0.0200,21.4,0.5,24.72
747,3.1400,222.9,0.0200,21.4,0.5,24.35
750,3.1600,223.4,0.0200,21.4,0.5,23.24
754,3.1800,223.8,0.0200,21.4,0.4,22.12
758,3.2000,224.2,0.0200,21.4,0.4,22.07
761,3.2200,224.8,0.0200,21.4,0.6,21.73
765,3.2400,225.1,0.0200,21.4,0.3,22.19
769,3.2600,225.5,0.0200,21.4,0.4,22.11
772,3.2800,226.1,0.0200,21.4,0.6,21.25
776,3.3000,226.4,0.0200,21.4,0.3,20.13
779,3.3200,226.9,0.0200,21.4,0.5,20.31
783,3.3400,227.2,0.0200,21.4,0.3,19.70
786,3.3600,227.6,0.0200,21.4,0.4,20.23
790,3.3800,228.0,0.0200,21.4,0.4,21.36
793,3.4000,228.5,0.0200,21.4,0.5,20.50
