Site Name ,TANKS
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,6381


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

1,20/01/2016 , 12:15:00,2560,2560
2,20/01/2016 , 12:30:00,1590,1590
3,20/01/2016 , 12:45:00,1140,1140
4,20/01/2016 , 13:00:00,1970,1970
5,20/01/2016 , 13:15:00,1367,1367
6,20/01/2016 , 13:30:00,1017,1017
7,20/01/2016 , 13:45:00,784,784
8,20/01/2016 , 14:00:00,863,863
9,20/01/2016 , 14:15:00,860,860
10,20/01/2016 , 14:30:00,336,336
11,20/01/2016 , 14:45:00,757,757
12,20/01/2016 , 15:00:00,692,692
13,20/01/2016 , 15:15:00,804,804
14,20/01/2016 , 15:30:00,556,556
15,20/01/2016 , 15:45:00,449,449
16,20/01/2016 , 16:00:00,448,448
17,20/01/2016 , 16:15:00,321,321
18,20/01/2016 , 16:30:00,315,315
19,20/01/2016 , 16:45:00,190,190
20,20/01/2016 , 17:00:00,225,225
21,20/01/2016 , 17:15:00,209,209
22,20/01/2016 , 17:30:00,125,125
23,20/01/2016 , 17:45:00,65,65
24,20/01/2016 , 18:00:00,21,21
25,20/01/2016 , 18:15:00,11,11
26,20/01/2016 , 18:30:00,4,4
27,20/01/2016 , 18:45:00,0,0
28,20/01/2016 , 19:00:00,0,0
29,20/01/2016 , 19:15:00,0,0
30,20/01/2016 , 19:30:00,0,0
31,20/01/2016 , 19:45:00,0,0
32,20/01/2016 , 20:00:00,0,0
33,20/01/2016 , 20:15:00,0,0
34,20/01/2016 , 20:30:00,0,0
35,20/01/2016 , 20:45:00,0,0
36,20/01/2016 , 21:00:00,0,0
37,20/01/2016 , 21:15:00,0,0
38,20/01/2016 , 21:30:00,0,0
39,20/01/2016 , 21:45:00,0,0
40,20/01/2016 , 22:00:00,0,0
41,20/01/2016 , 22:15:00,0,0
42,20/01/2016 , 22:30:00,0,0
43,20/01/2016 , 22:45:00,0,0
44,20/01/2016 , 23:00:00,0,0
45,20/01/2016 , 23:15:00,0,0
46,20/01/2016 , 23:30:00,0,0
47,20/01/2016 , 23:45:00,0,0
48,20/01/2016 , 24:00:00,0,0
49,21/01/2016 , 00:15:00,0,0
50,21/01/2016 , 00:30:00,0,0
51,21/01/2016 , 00:45:00,0,0
52,21/01/2016 , 01:00:00,0,0
53,21/01/2016 , 01:15:00,0,0
54,21/01/2016 , 01:30:00,0,0
55,21/01/2016 , 01:45:00,0,0
56,21/01/2016 , 02:00:00,0,0
57,21/01/2016 , 02:15:00,0,0
58,21/01/2016 , 02:30:00,0,0
59,21/01/2016 , 02:45:00,0,0
60,21/01/2016 , 03:00:00,0,0
61,21/01/2016 , 03:15:00,0,0
62,21/01/2016 , 03:30:00,0,0
63,21/01/2016 , 03:45:00,0,0
64,21/01/2016 , 04:00:00,0,0
65,21/01/2016 , 04:15:00,0,0
66,21/01/2016 , 04:30:00,0,0
67,21/01/2016 , 04:45:00,0,0
68,21/01/2016 , 05:00:00,0,0
69,21/01/2016 , 05:15:00,0,0
70,21/01/2016 , 05:30:00,0,0
71,21/01/2016 , 05:45:00,0,0
72,21/01/2016 , 06:00:00,0,0
73,21/01/2016 , 06:15:00,0,0
74,21/01/2016 , 06:30:00,0,0
75,21/01/2016 , 06:45:00,0,0
76,21/01/2016 , 07:00:00,0,0
77,21/01/2016 , 07:15:00,5,5
78,21/01/2016 , 07:30:00,27,27
79,21/01/2016 , 07:45:00,61,61
80,21/01/2016 , 08:00:00,141,141
81,21/01/2016 , 08:15:00,218,218
82,21/01/2016 , 08:30:00,413,413
83,21/01/2016 , 08:45:00,563,563
84,21/01/2016 , 09:00:00,697,697
85,21/01/2016 , 09:15:00,797,797
86,21/01/2016 , 09:30:00,839,839
87,21/01/2016 , 09:45:00,1571,1571
88,21/01/2016 , 10:00:00,2510,2510
89,21/01/2016 , 10:15:00,2023,2023
90,21/01/2016 , 10:30:00,2491,2491
91,21/01/2016 , 10:45:00,2536,2536
92,21/01/2016 , 11:00:00,2723,2723
93,21/01/2016 , 11:15:00,1538,1538
94,21/01/2016 , 11:30:00,1265,1265
95,21/01/2016 , 11:45:00,1289,1289
96,21/01/2016 , 12:00:00,1853,1853
97,21/01/2016 , 12:15:00,1626,1626
98,21/01/2016 , 12:30:00,1741,1741
99,21/01/2016 , 12:45:00,1811,1811
100,21/01/2016 , 13:00:00,1824,1824
101,21/01/2016 , 13:15:00,1867,1867
102,21/01/2016 , 13:30:00,1757,1757
103,21/01/2016 , 13:45:00,1616,1616
104,21/01/2016 , 14:00:00,1535,1535
105,21/01/2016 , 14:15:00,1559,1559
106,21/01/2016 , 14:30:00,1199,1199
107,21/01/2016 , 14:45:00,1180,1180
108,21/01/2016 , 15:00:00,1155,1155
109,21/01/2016 , 15:15:00,1014,1014
