Names,TA,Mass,
20160516_CRM.csv,2202.28851,100.07,NA
20160516_TANK10.csv,2095.544564,100.08,NA
20160516_TANK11.csv,2122.145894,99.96,NA
20160516_TANK12.csv,2122.411263,99.97,NA
20160516_TANK13.csv,2103.31233,99.92,NA
20160516_TANK14.csv,2118.275982,100.02,NA
20160516_TANK15.csv,2106.649049,100.03,NA
20160516_TANK16.csv,2120.915331,99.91,NA
20160516_TANK17.csv,2132.549357,100,NA
20160516_TANK18.csv,2114.192265,99.9,NA
20160516mass.csv,NA,NA,NA
TA 20160516 .csv,NA,NA,NA
