Site Name ,TANKS
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,6380


Scan No ,Date and Time,       Integrating Light,        ,
110,02/06/2016 , 20:00:00,0,0
111,02/06/2016 , 20:15:00,0,0
112,02/06/2016 , 20:30:00,0,0
113,02/06/2016 , 20:45:00,0,0
114,02/06/2016 , 21:00:00,0,0
115,02/06/2016 , 21:15:00,0,0
116,02/06/2016 , 21:30:00,0,0
117,02/06/2016 , 21:45:00,0,0
118,02/06/2016 , 22:00:00,0,0
119,02/06/2016 , 22:15:00,0,0
120,02/06/2016 , 22:30:00,0,0
121,02/06/2016 , 22:45:00,0,0
122,02/06/2016 , 23:00:00,0,0
123,02/06/2016 , 23:15:00,0,0
124,02/06/2016 , 23:30:00,0,0
125,02/06/2016 , 23:45:00,0,0
126,02/06/2016 , 24:00:00,0,0
127,03/06/2016 , 00:15:00,0,0
128,03/06/2016 , 00:30:00,0,0
129,03/06/2016 , 00:45:00,0,0
130,03/06/2016 , 01:00:00,0,0
131,03/06/2016 , 01:15:00,0,0
132,03/06/2016 , 01:30:00,0,0
133,03/06/2016 , 01:45:00,0,0
134,03/06/2016 , 02:00:00,0,0
135,03/06/2016 , 02:15:00,0,0
136,03/06/2016 , 02:30:00,0,0
137,03/06/2016 , 02:45:00,0,0
138,03/06/2016 , 03:00:00,0,0
139,03/06/2016 , 03:15:00,0,0
140,03/06/2016 , 03:30:00,0,0
141,03/06/2016 , 03:45:00,0,0
142,03/06/2016 , 04:00:00,0,0
143,03/06/2016 , 04:15:00,0,0
144,03/06/2016 , 04:30:00,0,0
145,03/06/2016 , 04:45:00,0,0
146,03/06/2016 , 05:00:00,0,0
147,03/06/2016 , 05:15:00,0,0
148,03/06/2016 , 05:30:00,0,0
149,03/06/2016 , 05:45:00,0,0
150,03/06/2016 , 06:00:00,3,3
151,03/06/2016 , 06:15:00,13,13
152,03/06/2016 , 06:30:00,33,33
153,03/06/2016 , 06:45:00,66,66
154,03/06/2016 , 07:00:00,118,118
155,03/06/2016 , 07:15:00,128,128
156,03/06/2016 , 07:30:00,135,135
157,03/06/2016 , 07:45:00,192,192
158,03/06/2016 , 08:00:00,261,261
159,03/06/2016 , 08:15:00,307,307
160,03/06/2016 , 08:30:00,441,441
161,03/06/2016 , 08:45:00,648,648
162,03/06/2016 , 09:00:00,823,823
163,03/06/2016 , 09:15:00,880,880
164,03/06/2016 , 09:30:00,972,972
165,03/06/2016 , 09:45:00,1282,1282
166,03/06/2016 , 10:00:00,1400,1400
167,03/06/2016 , 10:15:00,1056,1056
168,03/06/2016 , 10:30:00,1454,1454
169,03/06/2016 , 10:45:00,1612,1612
170,03/06/2016 , 11:00:00,1863,1863
171,03/06/2016 , 11:15:00,2757,2757
172,03/06/2016 , 11:30:00,2391,2391
173,03/06/2016 , 11:45:00,2443,2443
174,03/06/2016 , 12:00:00,2971,2971
175,03/06/2016 , 12:15:00,5471,5471
176,03/06/2016 , 12:30:00,5707,5707
177,03/06/2016 , 12:45:00,6155,6155
178,03/06/2016 , 13:00:00,5436,5436
179,03/06/2016 , 13:15:00,5693,5693
180,03/06/2016 , 13:30:00,5806,5806
181,03/06/2016 , 13:45:00,4125,4125
182,03/06/2016 , 14:00:00,2217,2217
183,03/06/2016 , 14:15:00,3366,3366
184,03/06/2016 , 14:30:00,1975,1975
185,03/06/2016 , 14:45:00,1515,1515
186,03/06/2016 , 15:00:00,1628,1628
187,03/06/2016 , 15:15:00,2357,2357
188,03/06/2016 , 15:30:00,1562,1562
189,03/06/2016 , 15:45:00,2747,2747
190,03/06/2016 , 16:00:00,2003,2003
191,03/06/2016 , 16:15:00,2044,2044
192,03/06/2016 , 16:30:00,1326,1326
193,03/06/2016 , 16:45:00,966,966
194,03/06/2016 , 17:00:00,744,744
195,03/06/2016 , 17:15:00,754,754
196,03/06/2016 , 17:30:00,606,606
197,03/06/2016 , 17:45:00,274,274
198,03/06/2016 , 18:00:00,184,184
199,03/06/2016 , 18:15:00,160,160
200,03/06/2016 , 18:30:00,134,134
201,03/06/2016 , 18:45:00,100,100
202,03/06/2016 , 19:00:00,63,63
203,03/06/2016 , 19:15:00,24,24
204,03/06/2016 , 19:30:00,3,3
205,03/06/2016 , 19:45:00,0,0
206,03/06/2016 , 20:00:00,0,0
207,03/06/2016 , 20:15:00,0,0
208,03/06/2016 , 20:30:00,0,0
209,03/06/2016 , 20:45:00,0,0
210,03/06/2016 , 21:00:00,0,0
211,03/06/2016 , 21:15:00,0,0
212,03/06/2016 , 21:30:00,0,0
213,03/06/2016 , 21:45:00,0,0
214,03/06/2016 , 22:00:00,0,0
215,03/06/2016 , 22:15:00,0,0
216,03/06/2016 , 22:30:00,0,0
217,03/06/2016 , 22:45:00,0,0
218,03/06/2016 , 23:00:00,0,0
219,03/06/2016 , 23:15:00,0,0
220,03/06/2016 , 23:30:00,0,0
221,03/06/2016 , 23:45:00,0,0
222,03/06/2016 , 24:00:00,0,0
223,04/06/2016 , 00:15:00,0,0
224,04/06/2016 , 00:30:00,0,0
225,04/06/2016 , 00:45:00,0,0
226,04/06/2016 , 01:00:00,0,0
227,04/06/2016 , 01:15:00,0,0
228,04/06/2016 , 01:30:00,0,0
229,04/06/2016 , 01:45:00,0,0
230,04/06/2016 , 02:00:00,0,0
231,04/06/2016 , 02:15:00,0,0
232,04/06/2016 , 02:30:00,0,0
233,04/06/2016 , 02:45:00,0,0
234,04/06/2016 , 03:00:00,0,0
235,04/06/2016 , 03:15:00,0,0
236,04/06/2016 , 03:30:00,0,0
237,04/06/2016 , 03:45:00,0,0
238,04/06/2016 , 04:00:00,0,0
239,04/06/2016 , 04:15:00,0,0
240,04/06/2016 , 04:30:00,0,0
241,04/06/2016 , 04:45:00,0,0
242,04/06/2016 , 05:00:00,0,0
243,04/06/2016 , 05:15:00,0,0
244,04/06/2016 , 05:30:00,0,0
245,04/06/2016 , 05:45:00,0,0
246,04/06/2016 , 06:00:00,11,11
247,04/06/2016 , 06:15:00,52,52
248,04/06/2016 , 06:30:00,102,102
249,04/06/2016 , 06:45:00,140,140
250,04/06/2016 , 07:00:00,174,174
251,04/06/2016 , 07:15:00,221,221
252,04/06/2016 , 07:30:00,294,294
253,04/06/2016 , 07:45:00,409,409
254,04/06/2016 , 08:00:00,774,774
255,04/06/2016 , 08:15:00,1171,1171
256,04/06/2016 , 08:30:00,1603,1603
257,04/06/2016 , 08:45:00,2046,2046
258,04/06/2016 , 09:00:00,1333,1333
259,04/06/2016 , 09:15:00,1474,1474
260,04/06/2016 , 09:30:00,2876,2876
261,04/06/2016 , 09:45:00,2536,2536
262,04/06/2016 , 10:00:00,2523,2523
263,04/06/2016 , 10:15:00,2794,2794
264,04/06/2016 , 10:30:00,2869,2869
265,04/06/2016 , 10:45:00,2860,2860
266,04/06/2016 , 11:00:00,2900,2900
267,04/06/2016 , 11:15:00,2259,2259
268,04/06/2016 , 11:30:00,1939,1939
269,04/06/2016 , 11:45:00,2699,2699
270,04/06/2016 , 12:00:00,3604,3604
271,04/06/2016 , 12:15:00,4514,4514
272,04/06/2016 , 12:30:00,5330,5330
273,04/06/2016 , 12:45:00,5695,5695
274,04/06/2016 , 13:00:00,4571,4571
275,04/06/2016 , 13:15:00,4159,4159
276,04/06/2016 , 13:30:00,5189,5189
277,04/06/2016 , 13:45:00,3929,3929
278,04/06/2016 , 14:00:00,2578,2578
279,04/06/2016 , 14:15:00,3126,3126
280,04/06/2016 , 14:30:00,1950,1950
281,04/06/2016 , 14:45:00,1354,1354
282,04/06/2016 , 15:00:00,1617,1617
283,04/06/2016 , 15:15:00,2644,2644
284,04/06/2016 , 15:30:00,2903,2903
285,04/06/2016 , 15:45:00,2259,2259
286,04/06/2016 , 16:00:00,2120,2120
287,04/06/2016 , 16:15:00,2299,2299
288,04/06/2016 , 16:30:00,1543,1543
289,04/06/2016 , 16:45:00,949,949
290,04/06/2016 , 17:00:00,727,727
291,04/06/2016 , 17:15:00,526,526
292,04/06/2016 , 17:30:00,540,540
293,04/06/2016 , 17:45:00,483,483
294,04/06/2016 , 18:00:00,300,300
295,04/06/2016 , 18:15:00,304,304
296,04/06/2016 , 18:30:00,199,199
297,04/06/2016 , 18:45:00,118,118
298,04/06/2016 , 19:00:00,68,68
299,04/06/2016 , 19:15:00,24,24
300,04/06/2016 , 19:30:00,2,2
301,04/06/2016 , 19:45:00,0,0
302,04/06/2016 , 20:00:00,0,0
303,04/06/2016 , 20:15:00,0,0
304,04/06/2016 , 20:30:00,0,0
305,04/06/2016 , 20:45:00,0,0
306,04/06/2016 , 21:00:00,0,0
307,04/06/2016 , 21:15:00,0,0
308,04/06/2016 , 21:30:00,0,0
309,04/06/2016 , 21:45:00,0,0
310,04/06/2016 , 22:00:00,0,0
311,04/06/2016 , 22:15:00,0,0
312,04/06/2016 , 22:30:00,0,0
313,04/06/2016 , 22:45:00,0,0
314,04/06/2016 , 23:00:00,0,0
315,04/06/2016 , 23:15:00,0,0
316,04/06/2016 , 23:30:00,0,0
317,04/06/2016 , 23:45:00,0,0
318,04/06/2016 , 24:00:00,0,0
319,05/06/2016 , 00:15:00,0,0
320,05/06/2016 , 00:30:00,0,0
321,05/06/2016 , 00:45:00,0,0
322,05/06/2016 , 01:00:00,0,0
323,05/06/2016 , 01:15:00,0,0
324,05/06/2016 , 01:30:00,0,0
325,05/06/2016 , 01:45:00,0,0
326,05/06/2016 , 02:00:00,0,0
327,05/06/2016 , 02:15:00,0,0
328,05/06/2016 , 02:30:00,0,0
329,05/06/2016 , 02:45:00,0,0
330,05/06/2016 , 03:00:00,0,0
331,05/06/2016 , 03:15:00,0,0
332,05/06/2016 , 03:30:00,0,0
333,05/06/2016 , 03:45:00,0,0
334,05/06/2016 , 04:00:00,0,0
335,05/06/2016 , 04:15:00,0,0
336,05/06/2016 , 04:30:00,0,0
337,05/06/2016 , 04:45:00,0,0
338,05/06/2016 , 05:00:00,0,0
339,05/06/2016 , 05:15:00,0,0
340,05/06/2016 , 05:30:00,0,0
341,05/06/2016 , 05:45:00,0,0
342,05/06/2016 , 06:00:00,8,8
343,05/06/2016 , 06:15:00,54,54
344,05/06/2016 , 06:30:00,106,106
345,05/06/2016 , 06:45:00,181,181
346,05/06/2016 , 07:00:00,158,158
347,05/06/2016 , 07:15:00,225,225
348,05/06/2016 , 07:30:00,250,250
349,05/06/2016 , 07:45:00,245,245
350,05/06/2016 , 08:00:00,253,253
351,05/06/2016 , 08:15:00,403,403
352,05/06/2016 , 08:30:00,535,535
353,05/06/2016 , 08:45:00,519,519
354,05/06/2016 , 09:00:00,519,519
355,05/06/2016 , 09:15:00,1271,1271
356,05/06/2016 , 09:30:00,1287,1287
357,05/06/2016 , 09:45:00,3687,3687
358,05/06/2016 , 10:00:00,1504,1504
359,05/06/2016 , 10:15:00,3916,3916
360,05/06/2016 , 10:30:00,1261,1261
361,05/06/2016 , 10:45:00,2858,2858
362,05/06/2016 , 11:00:00,3192,3192
363,05/06/2016 , 11:15:00,2664,2664
364,05/06/2016 , 11:30:00,2410,2410
365,05/06/2016 , 11:45:00,2287,2287
366,05/06/2016 , 12:00:00,3262,3262
367,05/06/2016 , 12:15:00,5128,5128
368,05/06/2016 , 12:30:00,5539,5539
369,05/06/2016 , 12:45:00,6170,6170
370,05/06/2016 , 13:00:00,5779,5779
371,05/06/2016 , 13:15:00,5348,5348
372,05/06/2016 , 13:30:00,4275,4275
373,05/06/2016 , 13:45:00,5376,5376
374,05/06/2016 , 14:00:00,2512,2512
375,05/06/2016 , 14:15:00,2017,2017
376,05/06/2016 , 14:30:00,1580,1580
377,05/06/2016 , 14:45:00,952,952
378,05/06/2016 , 15:00:00,1392,1392
379,05/06/2016 , 15:15:00,2844,2844
380,05/06/2016 , 15:30:00,2775,2775
381,05/06/2016 , 15:45:00,2810,2810
382,05/06/2016 , 16:00:00,2376,2376
383,05/06/2016 , 16:15:00,2568,2568
384,05/06/2016 , 16:30:00,1694,1694
385,05/06/2016 , 16:45:00,1130,1130
386,05/06/2016 , 17:00:00,793,793
387,05/06/2016 , 17:15:00,649,649
388,05/06/2016 , 17:30:00,384,384
389,05/06/2016 , 17:45:00,219,219
390,05/06/2016 , 18:00:00,161,161
391,05/06/2016 , 18:15:00,227,227
392,05/06/2016 , 18:30:00,179,179
393,05/06/2016 , 18:45:00,88,88
394,05/06/2016 , 19:00:00,52,52
395,05/06/2016 , 19:15:00,23,23
396,05/06/2016 , 19:30:00,4,4
397,05/06/2016 , 19:45:00,0,0
398,05/06/2016 , 20:00:00,0,0
399,05/06/2016 , 20:15:00,0,0
400,05/06/2016 , 20:30:00,0,0
401,05/06/2016 , 20:45:00,0,0
402,05/06/2016 , 21:00:00,0,0
403,05/06/2016 , 21:15:00,0,0
404,05/06/2016 , 21:30:00,0,0
405,05/06/2016 , 21:45:00,0,0
406,05/06/2016 , 22:00:00,0,0
407,05/06/2016 , 22:15:00,0,0
408,05/06/2016 , 22:30:00,0,0
409,05/06/2016 , 22:45:00,0,0
410,05/06/2016 , 23:00:00,0,0
411,05/06/2016 , 23:15:00,0,0
412,05/06/2016 , 23:30:00,0,0
413,05/06/2016 , 23:45:00,0,0
414,05/06/2016 , 24:00:00,0,0
415,06/06/2016 , 00:15:00,0,0
416,06/06/2016 , 00:30:00,0,0
417,06/06/2016 , 00:45:00,0,0
418,06/06/2016 , 01:00:00,0,0
419,06/06/2016 , 01:15:00,0,0
420,06/06/2016 , 01:30:00,0,0
421,06/06/2016 , 01:45:00,0,0
422,06/06/2016 , 02:00:00,0,0
423,06/06/2016 , 02:15:00,0,0
424,06/06/2016 , 02:30:00,0,0
425,06/06/2016 , 02:45:00,0,0
426,06/06/2016 , 03:00:00,0,0
427,06/06/2016 , 03:15:00,0,0
428,06/06/2016 , 03:30:00,0,0
429,06/06/2016 , 03:45:00,0,0
430,06/06/2016 , 04:00:00,0,0
431,06/06/2016 , 04:15:00,0,0
432,06/06/2016 , 04:30:00,0,0
433,06/06/2016 , 04:45:00,0,0
434,06/06/2016 , 05:00:00,0,0
435,06/06/2016 , 05:15:00,0,0
436,06/06/2016 , 05:30:00,0,0
437,06/06/2016 , 05:45:00,0,0
438,06/06/2016 , 06:00:00,17,17
439,06/06/2016 , 06:15:00,93,93
440,06/06/2016 , 06:30:00,118,118
441,06/06/2016 , 06:45:00,212,212
442,06/06/2016 , 07:00:00,264,264
443,06/06/2016 , 07:15:00,295,295
444,06/06/2016 , 07:30:00,287,287
445,06/06/2016 , 07:45:00,395,395
446,06/06/2016 , 08:00:00,671,671
447,06/06/2016 , 08:15:00,644,644
448,06/06/2016 , 08:30:00,756,756
449,06/06/2016 , 08:45:00,1083,1083
450,06/06/2016 , 09:00:00,1065,1065
451,06/06/2016 , 09:15:00,1351,1351
452,06/06/2016 , 09:30:00,2139,2139
453,06/06/2016 , 09:45:00,2134,2134
454,06/06/2016 , 10:00:00,1113,1113
455,06/06/2016 , 10:15:00,1450,1450
456,06/06/2016 , 10:30:00,1687,1687
457,06/06/2016 , 10:45:00,1026,1026
458,06/06/2016 , 11:00:00,793,793
459,06/06/2016 , 11:15:00,874,874
460,06/06/2016 , 11:30:00,1356,1356
461,06/06/2016 , 11:45:00,1061,1061
462,06/06/2016 , 12:00:00,1671,1671
463,06/06/2016 , 12:15:00,1301,1301
464,06/06/2016 , 12:30:00,2302,2302
465,06/06/2016 , 12:45:00,2123,2123
466,06/06/2016 , 13:00:00,3191,3191
467,06/06/2016 , 13:15:00,2451,2451
468,06/06/2016 , 13:30:00,1835,1835
469,06/06/2016 , 13:45:00,1115,1115
470,06/06/2016 , 14:00:00,901,901
471,06/06/2016 , 14:15:00,1491,1491
472,06/06/2016 , 14:30:00,2036,2036
473,06/06/2016 , 14:45:00,2096,2096
474,06/06/2016 , 15:00:00,1933,1933
475,06/06/2016 , 15:15:00,2181,2181
476,06/06/2016 , 15:30:00,1274,1274
477,06/06/2016 , 15:45:00,1094,1094
478,06/06/2016 , 16:00:00,980,980
479,06/06/2016 , 16:15:00,790,790
480,06/06/2016 , 16:30:00,605,605
481,06/06/2016 , 16:45:00,441,441
482,06/06/2016 , 17:00:00,439,439
483,06/06/2016 , 17:15:00,635,635
484,06/06/2016 , 17:30:00,487,487
485,06/06/2016 , 17:45:00,504,504
486,06/06/2016 , 18:00:00,418,418
487,06/06/2016 , 18:15:00,323,323
488,06/06/2016 , 18:30:00,200,200
489,06/06/2016 , 18:45:00,125,125
490,06/06/2016 , 19:00:00,58,58
491,06/06/2016 , 19:15:00,22,22
492,06/06/2016 , 19:30:00,2,2
493,06/06/2016 , 19:45:00,0,0
494,06/06/2016 , 20:00:00,0,0
495,06/06/2016 , 20:15:00,0,0
496,06/06/2016 , 20:30:00,0,0
497,06/06/2016 , 20:45:00,0,0
498,06/06/2016 , 21:00:00,0,0
499,06/06/2016 , 21:15:00,0,0
500,06/06/2016 , 21:30:00,0,0
501,06/06/2016 , 21:45:00,0,0
502,06/06/2016 , 22:00:00,0,0
503,06/06/2016 , 22:15:00,0,0
504,06/06/2016 , 22:30:00,0,0
505,06/06/2016 , 22:45:00,0,0
506,06/06/2016 , 23:00:00,0,0
507,06/06/2016 , 23:15:00,0,0
508,06/06/2016 , 23:30:00,0,0
509,06/06/2016 , 23:45:00,0,0
510,06/06/2016 , 24:00:00,0,0
511,07/06/2016 , 00:15:00,0,0
512,07/06/2016 , 00:30:00,0,0
513,07/06/2016 , 00:45:00,0,0
514,07/06/2016 , 01:00:00,0,0
515,07/06/2016 , 01:15:00,0,0
516,07/06/2016 , 01:30:00,0,0
517,07/06/2016 , 01:45:00,0,0
518,07/06/2016 , 02:00:00,0,0
519,07/06/2016 , 02:15:00,0,0
520,07/06/2016 , 02:30:00,0,0
521,07/06/2016 , 02:45:00,0,0
522,07/06/2016 , 03:00:00,0,0
523,07/06/2016 , 03:15:00,0,0
524,07/06/2016 , 03:30:00,0,0
525,07/06/2016 , 03:45:00,0,0
526,07/06/2016 , 04:00:00,0,0
527,07/06/2016 , 04:15:00,0,0
528,07/06/2016 , 04:30:00,0,0
529,07/06/2016 , 04:45:00,0,0
530,07/06/2016 , 05:00:00,0,0
531,07/06/2016 , 05:15:00,0,0
532,07/06/2016 , 05:30:00,0,0
533,07/06/2016 , 05:45:00,0,0
534,07/06/2016 , 06:00:00,7,7
535,07/06/2016 , 06:15:00,39,39
536,07/06/2016 , 06:30:00,103,103
537,07/06/2016 , 06:45:00,190,190
538,07/06/2016 , 07:00:00,236,236
539,07/06/2016 , 07:15:00,272,272
540,07/06/2016 , 07:30:00,335,335
541,07/06/2016 , 07:45:00,452,452
542,07/06/2016 , 08:00:00,522,522
543,07/06/2016 , 08:15:00,681,681
544,07/06/2016 , 08:30:00,826,826
545,07/06/2016 , 08:45:00,1351,1351
546,07/06/2016 , 09:00:00,1262,1262
547,07/06/2016 , 09:15:00,1610,1610
548,07/06/2016 , 09:30:00,1971,1971
549,07/06/2016 , 09:45:00,2694,2694
550,07/06/2016 , 10:00:00,2440,2440
551,07/06/2016 , 10:15:00,3313,3313
552,07/06/2016 , 10:30:00,3098,3098
553,07/06/2016 , 10:45:00,3510,3510
554,07/06/2016 , 11:00:00,3446,3446
555,07/06/2016 , 11:15:00,2755,2755
556,07/06/2016 , 11:30:00,2270,2270
557,07/06/2016 , 11:45:00,1833,1833
558,07/06/2016 , 12:00:00,3255,3255
559,07/06/2016 , 12:15:00,2794,2794
560,07/06/2016 , 12:30:00,4642,4642
561,07/06/2016 , 12:45:00,4178,4178
562,07/06/2016 , 13:00:00,1887,1887
563,07/06/2016 , 13:15:00,5564,5564
564,07/06/2016 , 13:30:00,6072,6072
565,07/06/2016 , 13:45:00,5372,5372
566,07/06/2016 , 14:00:00,4444,4444
567,07/06/2016 , 14:15:00,2425,2425
568,07/06/2016 , 14:30:00,1657,1657
569,07/06/2016 , 14:45:00,1035,1035
570,07/06/2016 , 15:00:00,1407,1407
571,07/06/2016 , 15:15:00,2011,2011
572,07/06/2016 , 15:30:00,2790,2790
573,07/06/2016 , 15:45:00,3095,3095
574,07/06/2016 , 16:00:00,2909,2909
575,07/06/2016 , 16:15:00,1493,1493
576,07/06/2016 , 16:30:00,873,873
577,07/06/2016 , 16:45:00,936,936
578,07/06/2016 , 17:00:00,722,722
579,07/06/2016 , 17:15:00,430,430
580,07/06/2016 , 17:30:00,570,570
581,07/06/2016 , 17:45:00,313,313
582,07/06/2016 , 18:00:00,305,305
583,07/06/2016 , 18:15:00,199,199
584,07/06/2016 , 18:30:00,137,137
585,07/06/2016 , 18:45:00,81,81
586,07/06/2016 , 19:00:00,48,48
587,07/06/2016 , 19:15:00,26,26
588,07/06/2016 , 19:30:00,3,3
589,07/06/2016 , 19:45:00,0,0
590,07/06/2016 , 20:00:00,0,0
591,07/06/2016 , 20:15:00,0,0
592,07/06/2016 , 20:30:00,0,0
593,07/06/2016 , 20:45:00,0,0
594,07/06/2016 , 21:00:00,0,0
595,07/06/2016 , 21:15:00,0,0
596,07/06/2016 , 21:30:00,0,0
597,07/06/2016 , 21:45:00,0,0
598,07/06/2016 , 22:00:00,0,0
599,07/06/2016 , 22:15:00,0,0
600,07/06/2016 , 22:30:00,0,0
601,07/06/2016 , 22:45:00,0,0
602,07/06/2016 , 23:00:00,0,0
603,07/06/2016 , 23:15:00,0,0
604,07/06/2016 , 23:30:00,0,0
605,07/06/2016 , 23:45:00,0,0
606,07/06/2016 , 24:00:00,0,0
607,08/06/2016 , 00:15:00,0,0
608,08/06/2016 , 00:30:00,0,0
609,08/06/2016 , 00:45:00,0,0
610,08/06/2016 , 01:00:00,0,0
611,08/06/2016 , 01:15:00,0,0
612,08/06/2016 , 01:30:00,0,0
613,08/06/2016 , 01:45:00,0,0
614,08/06/2016 , 02:00:00,0,0
615,08/06/2016 , 02:15:00,0,0
616,08/06/2016 , 02:30:00,0,0
617,08/06/2016 , 02:45:00,0,0
618,08/06/2016 , 03:00:00,0,0
619,08/06/2016 , 03:15:00,0,0
620,08/06/2016 , 03:30:00,0,0
621,08/06/2016 , 03:45:00,0,0
622,08/06/2016 , 04:00:00,0,0
623,08/06/2016 , 04:15:00,0,0
624,08/06/2016 , 04:30:00,0,0
625,08/06/2016 , 04:45:00,0,0
626,08/06/2016 , 05:00:00,0,0
627,08/06/2016 , 05:15:00,0,0
628,08/06/2016 , 05:30:00,0,0
629,08/06/2016 , 05:45:00,0,0
630,08/06/2016 , 06:00:00,16,16
631,08/06/2016 , 06:15:00,61,61
632,08/06/2016 , 06:30:00,121,121
633,08/06/2016 , 06:45:00,181,181
634,08/06/2016 , 07:00:00,217,217
635,08/06/2016 , 07:15:00,401,401
636,08/06/2016 , 07:30:00,486,486
637,08/06/2016 , 07:45:00,427,427
638,08/06/2016 , 08:00:00,597,597
639,08/06/2016 , 08:15:00,974,974
640,08/06/2016 , 08:30:00,936,936
641,08/06/2016 , 08:45:00,737,737
