Names,TA,Mass,
20160519_CRM.csv,2234.699683,99.99,NA
20160519_TANK10.csv,2147.909255,100,NA
20160519_TANK11.csv,2149.334127,99.98,NA
20160519_TANK12.csv,2151.991736,100.01,NA
20160519_TANK13.csv,2147.281405,100.01,NA
20160519_TANK14.csv,2144.867484,99.98,NA
20160519_TANK15.csv,2145.910056,99.98,NA
20160519_TANK16.csv,2148.375895,100,NA
20160519_TANK17.csv,2144.262971,100.07,NA
20160519_TANK18.csv,2140.047624,100,NA
20160519mass.csv,NA,NA,NA
TA 20160519 .csv,NA,NA,NA
