Names,TA,Mass,
20160303_CRM.csv,2219.608407,100.09,NA
20160303_TANK10.csv,2163.153303,99.56,NA
20160303_TANK11.csv,2164.670294,99.21,NA
20160303_TANK12.csv,2188.568448,100.6,NA
20160303_TANK13.csv,2187.945197,99.43,NA
20160303_TANK14.csv,2180.822674,99.38,NA
20160303_TANK15.csv,2183.721158,100.08,NA
20160303_TANK16.csv,2187.744906,100.89,NA
20160303_TANK17.csv,2186.280839,99.52,NA
20160303_TANK18.csv,2183.73295,99.54,NA
20160303mass.csv,NA,NA,NA
